항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,636","-3,546","-1,212","-1,870",-10,"1,468",99,"14,424"
  당기순이익(지배)＜당기＞,360.0,-827.1,-282.7,-436.1,-2.4,342.3, , 
  보통주수정평균발행주식수＜당기＞,"22,003,270","23,327,472","23,327,472","23,327,472","23,327,472",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"13,914","10,474","9,337","7,286","7,683","8,912",5,16
  자본총계(지배)＜당기＞,"3,245.7","2,443.2","2,178.0","1,699.7","1,792.3","2,079.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,327,472","23,327,472","23,327,472","23,327,472","23,327,472",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"3,047","-1,582",622,97,479,"2,306",395,382
  영업활동현금흐름＜당기＞,670.4,-368.9,145.0,22.6,111.7,652.0, , 
  보통주수정평균발행주식수＜당기＞,"22,003,270","23,327,472","23,327,472","23,327,472","23,327,472",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"36,610","13,458","18,826","13,876","19,162","25,996",38,36
  매출액＜당기＞,"8,055.4","3,139.4","4,391.7","3,236.9","4,470.0","6,064.3", , 
  보통주수정평균발행주식수＜당기＞,"22,003,270","23,327,472","23,327,472","23,327,472","23,327,472",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,27.38,N/A,N/A,N/A,N/A,10.53,"-17,780.97",100.63
  보통주수정주가(기말)＜당기＞,"44,800","10,850","17,050","17,350","17,000","15,450", , 
  EPS＜당기＞,"1,636","-3,546","-1,212","-1,870",-10,"1,468", , 
펼치기 PBR,3.22,1.04,1.83,2.38,2.21,1.73,-7.08,-21.65
  보통주수정주가(기말)＜당기＞,"44,800","10,850","17,050","17,350","17,000","15,450", , 
  BPS＜당기＞,"13,914","10,474","9,337","7,286","7,683","8,912", , 
펼치기 PCR,14.70,-6.86,27.43,179.22,35.49,6.70,-80.20,-81.13
  보통주수정주가(기말)＜당기＞,"44,800","10,850","17,050","17,350","17,000","15,450", , 
  CPS＜당기＞,"3,047","-1,582",622,97,479,"2,306", , 
펼치기 PSR,1.22,0.81,0.91,1.25,0.89,0.59,-29.05,-33.01
  보통주수정주가(기말)＜당기＞,"44,800","10,850","17,050","17,350","17,000","15,450", , 
  SPS＜당기＞,"36,610","13,458","18,826","13,876","19,162","25,996", , 
펼치기 EV/EBITDA,13.05,-6.55,50.10,-56.95,21.32,5.22,137.44,-75.54
  EV＜당기＞,"10,713.7","2,839.2","3,931.7","4,210.0","4,086.0","3,297.8", , 
  EBITDA＜당기＞,820.8,-433.5,78.5,-73.9,191.6,632.3, , 
펼치기 DPS,0,,,,,, , 
  현금DPS,0,,,,,, , 
  주식DPS,0,,,,,, , 
  현금배당수익률,0.00,,,,,0.00, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
