항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,412","1,438","1,493","1,280","2,487","2,609",94,5
  당기순이익(지배)＜당기＞,193.2,196.7,204.3,175.2,340.3,357.0, , 
  보통주수정평균발행주식수＜당기＞,"13,683,782","13,683,782","13,683,782","13,683,782","13,683,782","13,683,782", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"7,897","9,241","10,502","11,520","14,104","16,658",22,18
  자본총계(지배)＜당기＞,"1,064.8","1,243.9","1,396.9","1,500.6","1,837.3","2,170.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,482,640","13,460,323","13,301,842","13,026,847","13,026,847","13,026,847", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,358","1,294","1,769","2,083","2,218","2,923",6,32
  영업활동현금흐름＜당기＞,185.8,177.0,242.1,285.0,303.5,370.0, , 
  보통주수정평균발행주식수＜당기＞,"13,683,782","13,683,782","13,683,782","13,683,782","13,683,782","13,683,782", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,815","7,281","8,555","7,828","10,073","11,919",29,18
  매출액＜당기＞,932.5,996.4,"1,170.6","1,071.2","1,378.4","1,631.0", , 
  보통주수정평균발행주식수＜당기＞,"13,683,782","13,683,782","13,683,782","13,683,782","13,683,782","13,683,782", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,28.40,15.10,15.84,13.55,9.31,10.69,-31.32,14.89
  보통주수정주가(기말)＜당기＞,"40,100","21,700","23,650","17,350","23,150","27,900", , 
  EPS＜당기＞,"1,412","1,438","1,493","1,280","2,487","2,609", , 
펼치기 PBR,5.08,2.35,2.25,1.51,1.64,1.67,8.98,2.04
  보통주수정주가(기말)＜당기＞,"40,100","21,700","23,650","17,350","23,150","27,900", , 
  BPS＜당기＞,"7,897","9,241","10,502","11,520","14,104","16,658", , 
펼치기 PCR,29.54,16.77,13.37,8.33,10.44,9.54,25.29,-8.55
  보통주수정주가(기말)＜당기＞,"40,100","21,700","23,650","17,350","23,150","27,900", , 
  CPS＜당기＞,"1,358","1,294","1,769","2,083","2,218","2,923", , 
펼치기 PSR,5.88,2.98,2.76,2.22,2.30,2.34,3.70,1.85
  보통주수정주가(기말)＜당기＞,"40,100","21,700","23,650","17,350","23,150","27,900", , 
  SPS＜당기＞,"6,815","7,281","8,555","7,828","10,073","11,919", , 
펼치기 EV/EBITDA,18.70,10.53,9.10,7.83,6.19,,-20.95, 
  EV＜당기＞,"4,983.4","2,706.3","2,878.0","1,847.2","2,492.2",, , 
  EBITDA＜당기＞,266.5,256.9,316.3,236.0,402.9,469.0, , 
펼치기 DPS,120,120,140,140,200,,43, 
  현금DPS,120,120,140,140,200,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.30,0.55,0.59,0.81,0.86,0.72,0.06,-0.15
  현금배당성향(%),8.37,8.22,9.12,10.41,7.66,7.67,-2.76,0.01
