항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,881,948,885,-115,871,"1,181",855,36
  당기순이익(지배)＜당기＞,146.2,157.3,146.9,-19.2,144.6,196.0, , 
  보통주수정평균발행주식수＜당기＞,"16,591,014","16,591,014","16,591,014","16,591,014","16,591,014",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"10,913","11,557","12,347","11,957","12,746","12,856",7,1
  자본총계(지배)＜당기＞,"1,766.4","1,818.6","1,943.0","1,881.7","2,005.8","2,023.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,186,222","15,736,440","15,736,440","15,736,440","15,736,440",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,243",886,570,"1,402","1,262","1,555",-10,23
  영업활동현금흐름＜당기＞,206.2,147.0,94.5,232.5,209.4,27.0, , 
  보통주수정평균발행주식수＜당기＞,"16,591,014","16,591,014","16,591,014","16,591,014","16,591,014",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"6,420","7,015","7,605","6,119","8,111","9,068",33,12
  매출액＜당기＞,"1,065.2","1,163.9","1,261.7","1,015.2","1,345.7","1,504.5", , 
  보통주수정평균발행주식수＜당기＞,"16,591,014","16,591,014","16,591,014","16,591,014","16,591,014",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,20.99,17.25,14.97,N/A,14.06,9.73,114.82,-30.75
  보통주수정주가(기말)＜당기＞,"18,500","16,350","13,250","10,950","12,250","11,500", , 
  EPS＜당기＞,881,948,885,-115,871,"1,181", , 
펼치기 PBR,1.70,1.41,1.07,0.92,0.96,0.89,4.95,-6.92
  보통주수정주가(기말)＜당기＞,"18,500","16,350","13,250","10,950","12,250","11,500", , 
  BPS＜당기＞,"10,913","11,557","12,347","11,957","12,746","12,856", , 
펼치기 PCR,14.89,18.45,23.26,7.81,9.71,7.40,24.24,-23.81
  보통주수정주가(기말)＜당기＞,"18,500","16,350","13,250","10,950","12,250","11,500", , 
  CPS＜당기＞,"1,243",886,570,"1,402","1,262","1,555", , 
펼치기 PSR,2.88,2.33,1.74,1.79,1.51,1.27,-15.60,-16.03
  보통주수정주가(기말)＜당기＞,"18,500","16,350","13,250","10,950","12,250","11,500", , 
  SPS＜당기＞,"6,420","7,015","7,605","6,119","8,111","9,068", , 
펼치기 EV/EBITDA,9.46,6.64,4.79,5.84,3.29,2.84,-43.57,-13.74
  EV＜당기＞,"2,225.8","1,866.1","1,460.1",962.1,"1,012.9",928.0, , 
  EBITDA＜당기＞,235.3,281.2,304.9,164.8,307.4,326.5, , 
펼치기 DPS,100,100,300,100,100,,0, 
  현금DPS,100,100,300,100,100,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.54,0.61,2.26,0.91,0.82,0.87,-0.10,0.05
  현금배당성향(%),11.07,10.01,17.56,-82.14,10.88,8.46,93.02,-2.42
