항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,85,-102,36,14,-17,,-219, 
  당기순이익(지배)＜당기＞,96.2,-139.1,50.9,22.5,-28.3,, , 
  보통주수정평균발행주식수＜당기＞,"112,617,258","136,942,351","139,998,322","160,531,246","170,369,600","178,156,143", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,873,772,820,788,765,,-3, 
  자본총계(지배)＜당기＞,"1,138.6","1,051.7","1,117.8","1,293.2","1,332.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"130,373,963","136,271,232","136,271,232","164,174,833","174,170,508","174,520,022", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-2,-172,-180,-58,83,,244, 
  영업활동현금흐름＜당기＞,-2.1,-235.5,-252.1,-92.8,142.2,, , 
  보통주수정평균발행주식수＜당기＞,"112,617,258","136,942,351","139,998,322","160,531,246","170,369,600","178,156,143", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,250,74,176,132,95,,-28, 
  매출액＜당기＞,281.0,100.9,246.2,211.7,161.3,, , 
  보통주수정평균발행주식수＜당기＞,"112,617,258","136,942,351","139,998,322","160,531,246","170,369,600","178,156,143", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,10.94,N/A,19.22,39.10,N/A,,-189.47, 
  보통주수정주가(기말)＜당기＞,934,621,699,548,581,722, , 
  EPS＜당기＞,85,-102,36,14,-17,, , 
펼치기 PBR,1.07,0.80,0.85,0.70,0.76,,9.19, 
  보통주수정주가(기말)＜당기＞,934,621,699,548,581,722, , 
  BPS＜당기＞,873,772,820,788,765,, , 
펼치기 PCR,-496.20,-3.61,-3.88,-9.48,6.96,,173.43, 
  보통주수정주가(기말)＜당기＞,934,621,699,548,581,722, , 
  CPS＜당기＞,-2,-172,-180,-58,83,, , 
펼치기 PSR,3.74,8.43,3.97,4.16,6.14,,47.71, 
  보통주수정주가(기말)＜당기＞,934,621,699,548,581,722, , 
  SPS＜당기＞,250,74,176,132,95,, , 
펼치기 EV/EBITDA,6.31,-4.71,61.09,21.45,27.92,,30.18, 
  EV＜당기＞,944.7,761.3,"1,128.6","1,020.6","1,010.9",, , 
  EBITDA＜당기＞,149.6,-161.7,18.5,47.6,36.2,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
