항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-138,"1,905","1,063","1,777","2,134",,20, 
  당기순이익(지배)＜당기＞,-16.5,227.1,126.8,211.8,254.4,, , 
  보통주수정평균발행주식수＜당기＞,"11,920,959","11,920,959","11,920,959","11,920,959","11,920,959","11,920,959", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"20,174","21,814","22,486","23,867","25,244",,6, 
  자본총계(지배)＜당기＞,"2,392.1","2,586.5","2,666.1","2,830.0","2,993.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,857,001","11,857,002","11,857,002","11,857,002","11,857,002",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,748,"1,938","1,393","1,982","2,522",,27, 
  영업활동현금흐름＜당기＞,89.2,231.0,166.1,236.2,300.7,, , 
  보통주수정평균발행주식수＜당기＞,"11,920,959","11,920,959","11,920,959","11,920,959","11,920,959","11,920,959", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"11,080","11,288","11,760","11,153","11,209",,1, 
  매출액＜당기＞,"1,320.9","1,345.6","1,401.9","1,329.5","1,336.2",, , 
  보통주수정평균발행주식수＜당기＞,"11,920,959","11,920,959","11,920,959","11,920,959","11,920,959","11,920,959", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,5.18,11.14,6.50,6.26,,-3.78, 
  보통주수정주가(기말)＜당기＞,"10,648","9,860","11,850","11,550","13,350","11,300", , 
  EPS＜당기＞,-138,"1,905","1,063","1,777","2,134",, , 
펼치기 PBR,0.53,0.45,0.53,0.48,0.53,,9.28, 
  보통주수정주가(기말)＜당기＞,"10,648","9,860","11,850","11,550","13,350","11,300", , 
  BPS＜당기＞,"20,174","21,814","22,486","23,867","25,244",, , 
펼치기 PCR,14.23,5.09,8.50,5.83,5.29,,-9.18, 
  보통주수정주가(기말)＜당기＞,"10,648","9,860","11,850","11,550","13,350","11,300", , 
  CPS＜당기＞,748,"1,938","1,393","1,982","2,522",, , 
펼치기 PSR,0.96,0.87,1.01,1.04,1.19,,15.00, 
  보통주수정주가(기말)＜당기＞,"10,648","9,860","11,850","11,550","13,350","11,300", , 
  SPS＜당기＞,"11,080","11,288","11,760","11,153","11,209",, , 
펼치기 EV/EBITDA,-12.92,-0.57,2.19,0.21,0.86,,312.65, 
  EV＜당기＞,333.1,-83.5,414.7,57.1,270.3,, , 
  EBITDA＜당기＞,-25.8,147.2,189.6,273.5,313.7,, , 
펼치기 DPS,236,400,450,600,600,,0, 
  현금DPS,236,400,450,600,600,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.21,4.06,3.80,5.19,4.49,,-0.70, 
  현금배당성향(%),-168.06,20.88,42.09,33.59,27.97,,-5.63, 
