항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-468,-113,-357,-308,464,,251, 
  당기순이익(지배)＜당기＞,-99.6,-27.8,-89.2,-84.5,137.2,, , 
  보통주수정평균발행주식수＜당기＞,"21,287,907","24,567,728","25,004,587","27,432,473","29,601,913","32,049,634", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,413","1,343","1,043",758,"1,279",,69, 
  자본총계(지배)＜당기＞,323.3,327.1,271.0,210.4,404.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"22,886,614","24,365,277","25,978,922","27,737,653","31,623,792","31,623,792", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,134,78,39,11,-75,,-793, 
  영업활동현금흐름＜당기＞,28.5,19.1,9.6,3.0,-22.2,, , 
  보통주수정평균발행주식수＜당기＞,"21,287,907","24,567,728","25,004,587","27,432,473","29,601,913","32,049,634", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,929","2,273","4,614","3,896","3,627",,-7, 
  매출액＜당기＞,410.6,558.5,"1,153.6","1,068.9","1,073.8",, , 
  보통주수정평균발행주식수＜당기＞,"21,287,907","24,567,728","25,004,587","27,432,473","29,601,913","32,049,634", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,4.12,,176.89, 
  보통주수정주가(기말)＜당기＞,"2,890","2,100","2,365","1,650","1,910","1,830", , 
  EPS＜당기＞,-468,-113,-357,-308,464,, , 
펼치기 PBR,2.05,1.56,2.27,2.18,1.49,,-31.37, 
  보통주수정주가(기말)＜당기＞,"2,890","2,100","2,365","1,650","1,910","1,830", , 
  BPS＜당기＞,"1,413","1,343","1,043",758,"1,279",, , 
펼치기 PCR,21.60,26.97,61.38,152.40,-25.45,,-116.70, 
  보통주수정주가(기말)＜당기＞,"2,890","2,100","2,365","1,650","1,910","1,830", , 
  CPS＜당기＞,134,78,39,11,-75,, , 
펼치기 PSR,1.50,0.92,0.51,0.42,0.53,,24.34, 
  보통주수정주가(기말)＜당기＞,"2,890","2,100","2,365","1,650","1,910","1,830", , 
  SPS＜당기＞,"1,929","2,273","4,614","3,896","3,627",, , 
펼치기 EV/EBITDA,-26.99,13.17,243.12,44.24,9.96,,-77.49, 
  EV＜당기＞,768.3,726.7,851.6,649.9,511.8,, , 
  EBITDA＜당기＞,-28.5,55.2,3.5,14.7,51.4,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
