항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,365,631,677,"1,017",559,870,-45,56
  당기순이익(지배)＜당기＞,24.1,41.7,48.0,82.5,46.4,73.0, , 
  보통주수정평균발행주식수＜당기＞,"6,600,000","6,600,000","7,089,884","8,113,912","8,301,085","8,393,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,815","2,416","4,158","5,245","6,261","6,978",19,11
  자본총계(지배)＜당기＞,119.8,159.5,311.8,413.0,517.3,573.0, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"6,600,000","6,600,000","7,498,150","7,874,150","8,262,661","8,211,904", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,310,418,745,863,410,"1,108",-53,170
  영업활동현금흐름＜당기＞,20.5,27.6,52.8,70.0,34.0,73.0, , 
  보통주수정평균발행주식수＜당기＞,"6,600,000","6,600,000","7,089,884","8,113,912","8,301,085","8,393,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"4,114","6,004","6,821","7,521","6,344","7,685",-16,21
  매출액＜당기＞,271.5,396.3,483.6,610.3,526.6,645.0, , 
  보통주수정평균발행주식수＜당기＞,"6,600,000","6,600,000","7,089,884","8,113,912","8,301,085","8,393,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,11.49,12.85,19.33,12.82,50.44,-33.70
  보통주수정주가(기말)＜당기＞,,,"7,784","13,065","10,800","11,150", , 
  EPS＜당기＞,365,631,677,"1,017",559,870, , 
펼치기 PBR,0.00,0.00,1.87,2.49,1.73,1.60,-30.75,-7.37
  보통주수정주가(기말)＜당기＞,,,"7,784","13,065","10,800","11,150", , 
  BPS＜당기＞,"1,815","2,416","4,158","5,245","6,261","6,978", , 
펼치기 PCR,,,10.45,15.14,26.36,10.06,74.14,-61.83
  보통주수정주가(기말)＜당기＞,,,"7,784","13,065","10,800","11,150", , 
  CPS＜당기＞,310,418,745,863,410,"1,108", , 
펼치기 PSR,,,1.14,1.74,1.70,1.45,-1.99,-14.78
  보통주수정주가(기말)＜당기＞,,,"7,784","13,065","10,800","11,150", , 
  SPS＜당기＞,"4,114","6,004","6,821","7,521","6,344","7,685", , 
펼치기 EV/EBITDA,,,7.61,8.89,11.12,6.55,25.02,-41.07
  EV＜당기＞,,,548.0,953.9,713.6,733.8, , 
  EBITDA＜당기＞,30.6,58.9,72.0,107.3,64.2,112.0, , 
펼치기 DPS,0,0,100,150,200,,33, 
  현금DPS,0,0,100,150,200,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,,,1.28,1.15,1.85,1.79,0.70,-0.06
  현금배당성향(%),0.00,0.00,14.48,13.76,35.67,22.99,21.91,-12.67
