항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,529,487,316,320,399,,25, 
  당기순이익(지배)＜당기＞,54.6,60.6,49.1,49.8,64.7,, , 
  보통주수정평균발행주식수＜당기＞,"10,318,242","12,446,698","15,567,476","15,567,476","16,240,574","22,850,989", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,844","3,910","4,066","4,234","4,778",,13, 
  자본총계(지배)＜당기＞,293.5,608.7,632.9,659.2,793.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,318,242","15,567,476","15,567,476","15,567,476","16,597,559","24,620,426", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,682,346,386,390,238,,-39, 
  영업활동현금흐름＜당기＞,70.4,43.1,60.0,60.8,38.7,, , 
  보통주수정평균발행주식수＜당기＞,"10,318,242","12,446,698","15,567,476","15,567,476","16,240,574","22,850,989", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,762","2,309","1,906","2,161","2,237",,4, 
  매출액＜당기＞,284.9,287.4,296.8,336.4,363.3,, , 
  보통주수정평균발행주식수＜당기＞,"10,318,242","12,446,698","15,567,476","15,567,476","16,240,574","22,850,989", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,22.05,21.67,23.89,14.82,,-37.95, 
  보통주수정주가(기말)＜당기＞,,"10,734","6,839","7,642","5,910","5,500", , 
  EPS＜당기＞,529,487,316,320,399,, , 
펼치기 PBR,0.00,2.75,1.68,1.80,1.24,,-31.47, 
  보통주수정주가(기말)＜당기＞,,"10,734","6,839","7,642","5,910","5,500", , 
  BPS＜당기＞,"2,844","3,910","4,066","4,234","4,778",, , 
펼치기 PCR,,31.02,17.73,19.58,24.78,,26.58, 
  보통주수정주가(기말)＜당기＞,,"10,734","6,839","7,642","5,910","5,500", , 
  CPS＜당기＞,682,346,386,390,238,, , 
펼치기 PSR,,4.65,3.59,3.54,2.64,,-25.29, 
  보통주수정주가(기말)＜당기＞,,"10,734","6,839","7,642","5,910","5,500", , 
  SPS＜당기＞,"2,762","2,309","1,906","2,161","2,237",, , 
펼치기 EV/EBITDA,,16.46,10.34,12.99,15.63,,20.30, 
  EV＜당기＞,,"1,194.5",602.2,676.1,"1,103.2",, , 
  EBITDA＜당기＞,70.9,72.6,58.2,52.1,70.6,, , 
펼치기 DPS,97,128,145,0,0,, , 
  현금DPS,97,128,145,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,,1.19,2.13,0.00,0.00,,0.00, 
  현금배당성향(%),18.32,32.88,46.07,0.00,,, , 
