항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,702,990,"1,207","1,499","1,503","1,553",0,3
  당기순이익(지배)＜당기＞,80.1,115.8,146.3,182.3,184.1,215.0, , 
  보통주수정평균발행주식수＜당기＞,"11,413,134","11,691,574","12,114,763","12,162,074","12,251,176","13,840,622", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"8,483","9,231","10,250","11,570","12,698","12,320",10,-3
  자본총계(지배)＜당기＞,902.9,"1,020.0","1,128.8","1,271.0","1,586.2","1,544.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,644,178","11,049,762","11,013,487","10,985,388","12,491,599","12,532,099", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,435",170,"1,418","2,281","1,889","2,037",-17,8
  영업활동현금흐름＜당기＞,163.8,19.9,171.8,277.4,231.4,293.0, , 
  보통주수정평균발행주식수＜당기＞,"11,413,134","11,691,574","12,114,763","12,162,074","12,251,176","13,840,622", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,307","6,044","6,777","7,717","7,871","7,854",2,-0
  매출액＜당기＞,719.9,706.6,821.0,938.6,964.3,"1,087.0", , 
  보통주수정평균발행주식수＜당기＞,"11,413,134","11,691,574","12,114,763","12,162,074","12,251,176","13,840,622", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,17.60,11.16,11.01,12.54,11.05,10.72,-11.90,-2.98
  보통주수정주가(기말)＜당기＞,"12,350","11,050","13,300","18,800","16,600","16,650", , 
  EPS＜당기＞,702,990,"1,207","1,499","1,503","1,553", , 
펼치기 PBR,1.46,1.20,1.30,1.62,1.31,1.35,-19.55,3.38
  보통주수정주가(기말)＜당기＞,"12,350","11,050","13,300","18,800","16,600","16,650", , 
  BPS＜당기＞,"8,483","9,231","10,250","11,570","12,698","12,320", , 
펼치기 PCR,8.61,64.92,9.38,8.24,8.79,8.17,6.64,-7.02
  보통주수정주가(기말)＜당기＞,"12,350","11,050","13,300","18,800","16,600","16,650", , 
  CPS＜당기＞,"1,435",170,"1,418","2,281","1,889","2,037", , 
펼치기 PSR,1.96,1.83,1.96,2.44,2.11,2.12,-13.43,0.53
  보통주수정주가(기말)＜당기＞,"12,350","11,050","13,300","18,800","16,600","16,650", , 
  SPS＜당기＞,"6,307","6,044","6,777","7,717","7,871","7,854", , 
펼치기 EV/EBITDA,12.10,9.30,8.11,8.04,4.51,,-43.90, 
  EV＜당기＞,"1,220.0","1,309.5","1,564.6","1,874.2","1,143.2",, , 
  EBITDA＜당기＞,100.8,140.8,193.0,233.0,253.3,301.0, , 
펼치기 DPS,310,320,350,400,500,,25, 
  현금DPS,310,320,350,400,500,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,2.51,2.90,2.63,2.13,3.01,3.30,0.88,0.29
  현금배당성향(%),41.21,30.55,26.36,24.10,33.93,35.44,9.83,1.51
