항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,358,694,-63,770,"1,091",,42, 
  당기순이익(지배)＜당기＞,56.5,109.5,-9.9,121.5,175.8,, , 
  보통주수정평균발행주식수＜당기＞,"15,772,574","15,772,574","15,772,574","15,772,574","16,117,104","16,439,898", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,021","6,197","6,018","7,204","8,222",,14, 
  자본총계(지배)＜당기＞,752.4,915.8,891.2,"1,068.9","1,277.3",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,984,347","14,777,915","14,807,915","14,837,915","15,535,239","15,535,239", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,183,938,-3,162,-542,,-434, 
  영업활동현금흐름＜당기＞,28.9,147.9,-0.5,25.6,-87.3,, , 
  보통주수정평균발행주식수＜당기＞,"15,772,574","15,772,574","15,772,574","15,772,574","16,117,104","16,439,898", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"10,592","10,155","8,340","8,576","8,998",,5, 
  매출액＜당기＞,"1,670.7","1,601.7","1,315.5","1,352.7","1,450.3",, , 
  보통주수정평균발행주식수＜당기＞,"15,772,574","15,772,574","15,772,574","15,772,574","16,117,104","16,439,898", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,8.07,6.68,N/A,4.95,4.05,,-18.21, 
  보통주수정주가(기말)＜당기＞,"2,890","4,640","3,300","3,815","4,420","3,745", , 
  EPS＜당기＞,358,694,-63,770,"1,091",, , 
펼치기 PBR,0.58,0.75,0.55,0.53,0.54,,1.51, 
  보통주수정주가(기말)＜당기＞,"2,890","4,640","3,300","3,815","4,420","3,745", , 
  BPS＜당기＞,"5,021","6,197","6,018","7,204","8,222",, , 
펼치기 PCR,15.76,4.95,-965.21,23.49,-8.16,,-134.73, 
  보통주수정주가(기말)＜당기＞,"2,890","4,640","3,300","3,815","4,420","3,745", , 
  CPS＜당기＞,183,938,-3,162,-542,, , 
펼치기 PSR,0.27,0.46,0.40,0.44,0.49,,10.42, 
  보통주수정주가(기말)＜당기＞,"2,890","4,640","3,300","3,815","4,420","3,745", , 
  SPS＜당기＞,"10,592","10,155","8,340","8,576","8,998",, , 
펼치기 EV/EBITDA,3.03,1.23,0.05,-0.07,5.18,,"7,743.33", 
  EV＜당기＞,310.8,173.8,0.7,-5.0,534.1,, , 
  EBITDA＜당기＞,102.6,140.9,14.7,74.1,103.0,, , 
펼치기 DPS,75,100,0,0,,, , 
  현금DPS,75,100,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.60,2.16,0.00,0.00,,, , 
  현금배당성향(%),19.90,13.49,0.00,0.00,,, , 
