항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,151,260,76,102,254,,150, 
  당기순이익(지배)＜당기＞,21.5,36.9,10.8,14.4,36.1,, , 
  보통주수정평균발행주식수＜당기＞,"14,200,000","14,200,000","14,200,000","14,200,000","14,200,000","14,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,590","5,697","5,755","5,781","6,064",,5, 
  자본총계(지배)＜당기＞,771.8,786.6,794.6,798.2,837.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,807,355","13,807,355","13,807,355","13,807,355","13,807,355",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,600,63,472,739,864,,17, 
  영업활동현금흐름＜당기＞,85.3,9.0,67.0,105.0,122.7,, , 
  보통주수정평균발행주식수＜당기＞,"14,200,000","14,200,000","14,200,000","14,200,000","14,200,000","14,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,920","9,986","10,988","12,522","13,715",,10, 
  매출액＜당기＞,"1,408.7","1,418.1","1,560.4","1,778.1","1,947.5",, , 
  보통주수정평균발행주식수＜당기＞,"14,200,000","14,200,000","14,200,000","14,200,000","14,200,000","14,200,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,29.84,20.00,57.96,126.52,39.27,,-68.96, 
  보통주수정주가(기말)＜당기＞,"4,510","5,200","4,420","12,850","9,990","7,720", , 
  EPS＜당기＞,151,260,76,102,254,, , 
펼치기 PBR,0.81,0.91,0.77,2.22,1.65,,-25.88, 
  보통주수정주가(기말)＜당기＞,"4,510","5,200","4,420","12,850","9,990","7,720", , 
  BPS＜당기＞,"5,590","5,697","5,755","5,781","6,064",, , 
펼치기 PCR,7.51,82.49,9.37,17.38,11.56,,-33.49, 
  보통주수정주가(기말)＜당기＞,"4,510","5,200","4,420","12,850","9,990","7,720", , 
  CPS＜당기＞,600,63,472,739,864,, , 
펼치기 PSR,0.45,0.52,0.40,1.03,0.73,,-29.02, 
  보통주수정주가(기말)＜당기＞,"4,510","5,200","4,420","12,850","9,990","7,720", , 
  SPS＜당기＞,"9,920","9,986","10,988","12,522","13,715",, , 
펼치기 EV/EBITDA,7.79,11.19,11.06,19.89,11.44,,-42.48, 
  EV＜당기＞,"1,045.9","1,308.2","1,289.8","2,486.2","1,972.5",, , 
  EBITDA＜당기＞,134.4,116.9,116.6,125.0,172.4,, , 
펼치기 DPS,80,70,60,50,50,,0, 
  현금DPS,80,70,60,50,50,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.77,1.35,1.36,0.39,0.50,,0.11, 
  현금배당성향(%),51.46,26.18,76.51,47.87,19.11,,-28.76, 
