항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,412,101,328,-347,-307,,12, 
  당기순이익(지배)＜당기＞,60.6,15.8,55.1,-61.1,-54.7,, , 
  보통주수정평균발행주식수＜당기＞,"14,701,894","15,651,899","16,804,697","17,602,082","17,796,259","17,862,854", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,698","2,844","3,228","2,767","2,465",,-11, 
  자본총계(지배)＜당기＞,395.2,433.5,549.0,474.2,426.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,644,735","15,242,263","17,009,779","17,141,279","17,310,079","17,310,079", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,513,395,726,-173,-216,,-25, 
  영업활동현금흐름＜당기＞,75.4,61.8,122.0,-30.4,-38.4,, , 
  보통주수정평균발행주식수＜당기＞,"14,701,894","15,651,899","16,804,697","17,602,082","17,796,259","17,862,854", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,920","2,000","2,712","1,300","1,683",,29, 
  매출액＜당기＞,429.3,313.0,455.7,228.8,299.4,, , 
  보통주수정평균발행주식수＜당기＞,"14,701,894","15,651,899","16,804,697","17,602,082","17,796,259","17,862,854", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,13.56,30.38,16.08,N/A,N/A,,-4.37, 
  보통주수정주가(기말)＜당기＞,"5,590","3,075","5,270","4,300","3,970","3,700", , 
  EPS＜당기＞,412,101,328,-347,-307,, , 
펼치기 PBR,2.07,1.08,1.63,1.55,1.61,,3.64, 
  보통주수정주가(기말)＜당기＞,"5,590","3,075","5,270","4,300","3,970","3,700", , 
  BPS＜당기＞,"2,698","2,844","3,228","2,767","2,465",, , 
펼치기 PCR,10.90,7.79,7.26,-24.90,-18.39,,26.12, 
  보통주수정주가(기말)＜당기＞,"5,590","3,075","5,270","4,300","3,970","3,700", , 
  CPS＜당기＞,513,395,726,-173,-216,, , 
펼치기 PSR,1.91,1.54,1.94,3.31,2.36,,-28.66, 
  보통주수정주가(기말)＜당기＞,"5,590","3,075","5,270","4,300","3,970","3,700", , 
  SPS＜당기＞,"2,920","2,000","2,712","1,300","1,683",, , 
펼치기 EV/EBITDA,10.59,13.23,12.45,-23.53,-82.63,,-251.13, 
  EV＜당기＞,954.8,578.3,872.0,718.9,723.7,, , 
  EBITDA＜당기＞,90.2,43.7,70.1,-30.6,-8.8,, , 
펼치기 DPS,0,0,100,0,,, , 
  현금DPS,0,0,100,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,1.90,0.00,,, , 
  현금배당성향(%),0.00,0.00,30.89,0.00,,, , 
