항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,126,127,225,99,-7,166,-107,"2,403"
  당기순이익(지배)＜당기＞,43.3,48.4,88.4,39.0,-2.8,65.0, , 
  보통주수정평균발행주식수＜당기＞,"34,350,175","38,084,711","39,229,838","39,229,838","39,229,838","39,229,838", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,879","2,222","2,427","2,427","2,784","2,906",15,4
  자본총계(지배)＜당기＞,649.7,841.9,919.5,919.7,"1,092.2","1,140.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"34,587,023","37,891,032","37,891,032","37,891,032","39,229,838","39,229,838", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"-1,282",-181,-766,-28,-643,189,"-2,185",129
  영업활동현금흐름＜당기＞,-440.3,-68.9,-300.6,-11.0,-252.4,-76.0, , 
  보통주수정평균발행주식수＜당기＞,"34,350,175","38,084,711","39,229,838","39,229,838","39,229,838","39,229,838", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,012","2,137","2,181","2,071","2,408","2,767",16,15
  매출액＜당기＞,691.3,813.8,855.6,812.3,944.6,"1,085.5", , 
  보통주수정평균발행주식수＜당기＞,"34,350,175","38,084,711","39,229,838","39,229,838","39,229,838","39,229,838", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,44.15,21.76,14.93,36.46,N/A,44.84,"-5,265.76",102.38
  보통주수정주가(기말)＜당기＞,"5,566","2,765","3,365","3,625","13,550","7,430", , 
  EPS＜당기＞,126,127,225,99,-7,166, , 
펼치기 PBR,2.96,1.24,1.39,1.49,4.87,2.56,225.89,-47.46
  보통주수정주가(기말)＜당기＞,"5,566","2,765","3,365","3,625","13,550","7,430", , 
  BPS＜당기＞,"1,879","2,222","2,427","2,427","2,784","2,906", , 
펼치기 PCR,-4.34,-15.29,-4.39,-128.74,-21.06,39.39,83.64,287.04
  보통주수정주가(기말)＜당기＞,"5,566","2,765","3,365","3,625","13,550","7,430", , 
  CPS＜당기＞,"-1,282",-181,-766,-28,-643,189, , 
펼치기 PSR,2.77,1.29,1.54,1.75,5.63,2.69,221.43,-52.28
  보통주수정주가(기말)＜당기＞,"5,566","2,765","3,365","3,625","13,550","7,430", , 
  SPS＜당기＞,"2,012","2,137","2,181","2,071","2,408","2,767", , 
펼치기 EV/EBITDA,52.03,18.10,20.65,23.54,64.24,35.62,172.93,-44.56
  EV＜당기＞,"2,478.3","1,537.6","2,133.5","2,277.0","6,294.9","3,990.8", , 
  EBITDA＜당기＞,47.6,84.9,103.3,96.7,98.0,112.1, , 
펼치기 DPS,29,35,55,55,45,,-18, 
  현금DPS,29,35,55,55,45,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.52,1.27,1.63,1.52,0.33,0.61,-1.19,0.27
  현금배당성향(%),23.21,27.40,23.58,53.42,-620.67,27.16,-674.10,647.83
