항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,47,508,-599,-406,"-2,454",,-504, 
  당기순이익(지배)＜당기＞,4.3,62.0,-91.5,-68.0,-423.5,, , 
  보통주수정평균발행주식수＜당기＞,"9,070,570","12,207,968","15,284,281","16,749,046","17,260,625","22,519,529", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,604","5,164","4,422","4,244","2,064",,-51, 
  자본총계(지배)＜당기＞,486.6,767.2,686.1,732.1,356.1,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,569,267","14,856,945","15,516,590","17,251,055","17,251,055","22,751,055", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,009",273,650,-243,-342,,-41, 
  영업활동현금흐름＜당기＞,91.5,33.3,99.4,-40.7,-59.1,, , 
  보통주수정평균발행주식수＜당기＞,"9,070,570","12,207,968","15,284,281","16,749,046","17,260,625","22,519,529", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,434","6,255","4,074","1,145",895,,-22, 
  매출액＜당기＞,220.8,763.6,622.7,191.8,154.5,, , 
  보통주수정평균발행주식수＜당기＞,"9,070,570","12,207,968","15,284,281","16,749,046","17,260,625","22,519,529", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,180.04,17.81,N/A,N/A,N/A,,81.99, 
  보통주수정주가(기말)＜당기＞,"8,480","9,050","5,500","5,300","5,770","5,770", , 
  EPS＜당기＞,47,508,-599,-406,"-2,454",, , 
펼치기 PBR,1.84,1.75,1.24,1.25,2.80,,123.82, 
  보통주수정주가(기말)＜당기＞,"8,480","9,050","5,500","5,300","5,770","5,770", , 
  BPS＜당기＞,"4,604","5,164","4,422","4,244","2,064",, , 
펼치기 PCR,8.41,33.18,8.46,-21.79,-16.86,,22.64, 
  보통주수정주가(기말)＜당기＞,"8,480","9,050","5,500","5,300","5,770","5,770", , 
  CPS＜당기＞,"1,009",273,650,-243,-342,, , 
펼치기 PSR,3.48,1.45,1.35,4.63,6.45,,39.28, 
  보통주수정주가(기말)＜당기＞,"8,480","9,050","5,500","5,300","5,770","5,770", , 
  SPS＜당기＞,"2,434","6,255","4,074","1,145",895,, , 
펼치기 EV/EBITDA,15.87,9.05,10.72,584.04,-48.02,,-108.22, 
  EV＜당기＞,"1,291.2","1,578.1","1,051.8","1,270.5","1,269.0",, , 
  EBITDA＜당기＞,81.4,174.4,98.1,2.2,-26.4,, , 
펼치기 DPS,0,108,0,0,,, , 
  현금DPS,0,108,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,1.19,0.00,0.00,,, , 
  현금배당성향(%),0.00,25.86,0.00,0.00,,, , 
