항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,483","2,682","1,770",782,"2,428","3,187",211,31
  당기순이익(지배)＜당기＞,463.8,839.2,566.0,259.0,817.4,"1,084.4", , 
  보통주수정평균발행주식수＜당기＞,"31,269,776","31,288,160","31,973,916","33,134,493","33,660,909","34,022,007", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,885","6,526","9,286","10,263","13,066","16,067",27,23
  자본총계(지배)＜당기＞,"1,527.6","1,879.1","2,794.6","3,169.8","4,079.8","5,063.8", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"31,269,776","28,793,288","30,093,980","30,886,200","31,223,584","31,517,045", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,888","5,162","2,213",611,985,"4,464",61,353
  영업활동현금흐름＜당기＞,590.4,"1,615.1",707.5,202.4,331.4,"1,158.8", , 
  보통주수정평균발행주식수＜당기＞,"31,269,776","31,288,160","31,973,916","33,134,493","33,660,909","34,022,007", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"22,109","24,542","20,481","21,771","30,806","42,082",42,37
  매출액＜당기＞,"6,913.4","7,678.8","6,548.5","7,213.6","10,369.6","14,317.0", , 
  보통주수정평균발행주식수＜당기＞,"31,269,776","31,288,160","31,973,916","33,134,493","33,660,909","34,022,007", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,18.41,6.26,12.40,28.08,9.55,8.35,-65.97,-12.66
  보통주수정주가(기말)＜당기＞,"27,300","16,800","21,950","21,950","23,200","26,600", , 
  EPS＜당기＞,"1,483","2,682","1,770",782,"2,428","3,187", , 
펼치기 PBR,5.59,2.57,2.36,2.14,1.78,1.66,-16.98,-6.76
  보통주수정주가(기말)＜당기＞,"27,300","16,800","21,950","21,950","23,200","26,600", , 
  BPS＜당기＞,"4,885","6,526","9,286","10,263","13,066","16,067", , 
펼치기 PCR,14.46,3.25,9.92,35.93,23.56,5.96,-34.43,-74.71
  보통주수정주가(기말)＜당기＞,"27,300","16,800","21,950","21,950","23,200","26,600", , 
  CPS＜당기＞,"1,888","5,162","2,213",611,985,"4,464", , 
펼치기 PSR,1.23,0.68,1.07,1.01,0.75,0.63,-25.31,-16.07
  보통주수정주가(기말)＜당기＞,"27,300","16,800","21,950","21,950","23,200","26,600", , 
  SPS＜당기＞,"22,109","24,542","20,481","21,771","30,806","42,082", , 
펼치기 EV/EBITDA,9.60,4.76,7.76,11.58,7.86,5.27,-32.12,-32.95
  EV＜당기＞,"9,399.7","5,704.4","7,302.9","7,699.6","8,336.7","9,212.5", , 
  EBITDA＜당기＞,979.5,"1,197.9",940.6,664.7,"1,060.2","1,747.3", , 
펼치기 DPS,0,0,0,250,250,,0, 
  현금DPS,0,0,0,250,250,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,1.14,1.08,0.94,-0.06,-0.14
  현금배당성향(%),0.00,0.00,0.00,29.81,9.55,7.86,-20.26,-1.69
