항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-219,-293,-122,-147,-51,,66, 
  당기순이익(지배)＜당기＞,-99.9,-133.9,-57.2,-79.8,-28.4,, , 
  보통주수정평균발행주식수＜당기＞,"45,544,622","45,636,595","46,732,486","54,147,235","55,982,230","57,281,984", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,726","1,435","1,324","1,161","1,276",,10, 
  자본총계(지배)＜당기＞,787.9,655.0,717.2,628.7,729.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"45,636,595","45,636,595","54,147,235","54,147,235","57,183,559","57,308,559", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-32,-66,106,28,76,,176, 
  영업활동현금흐름＜당기＞,-14.4,-30.0,49.5,15.0,42.7,, , 
  보통주수정평균발행주식수＜당기＞,"45,544,622","45,636,595","46,732,486","54,147,235","55,982,230","57,281,984", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,770,866,870,560,686,,22, 
  매출액＜당기＞,350.7,395.4,406.3,303.4,383.9,, , 
  보통주수정평균발행주식수＜당기＞,"45,544,622","45,636,595","46,732,486","54,147,235","55,982,230","57,281,984", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-657.17, 
  보통주수정주가(기말)＜당기＞,"3,040","2,045","1,735","1,485","3,875","2,730", , 
  EPS＜당기＞,-219,-293,-122,-147,-51,, , 
펼치기 PBR,1.76,1.42,1.31,1.28,3.04,,137.38, 
  보통주수정주가(기말)＜당기＞,"3,040","2,045","1,735","1,485","3,875","2,730", , 
  BPS＜당기＞,"1,726","1,435","1,324","1,161","1,276",, , 
펼치기 PCR,-96.20,-31.11,16.39,53.62,50.76,,-5.34, 
  보통주수정주가(기말)＜당기＞,"3,040","2,045","1,735","1,485","3,875","2,730", , 
  CPS＜당기＞,-32,-66,106,28,76,, , 
펼치기 PSR,3.95,2.36,2.00,2.65,5.65,,113.17, 
  보통주수정주가(기말)＜당기＞,"3,040","2,045","1,735","1,485","3,875","2,730", , 
  SPS＜당기＞,770,866,870,560,686,, , 
펼치기 EV/EBITDA,-69.44,-21.89,16.41,-151.53,625.78,,512.96, 
  EV＜당기＞,809.9,606.0,726.7,689.4,"2,079.7",, , 
  EBITDA＜당기＞,-11.7,-27.7,44.3,-4.5,3.3,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
