항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-430,-37,-288,-132,13,,110, 
  당기순이익(지배)＜당기＞,-93.3,-10.7,-122.8,-74.4,10.9,, , 
  보통주수정평균발행주식수＜당기＞,"21,678,183","28,449,667","42,654,403","56,238,325","85,193,961","134,099,984", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,261",987,417,435,517,,19, 
  자본총계(지배)＜당기＞,304.6,302.9,205.9,306.0,548.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"24,160,716","30,701,527","49,391,439","70,396,824","106,098,527","159,330,464", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-68,-56,100,167,-56,,-134, 
  영업활동현금흐름＜당기＞,-14.8,-16.0,42.6,93.7,-47.9,, , 
  보통주수정평균발행주식수＜당기＞,"21,678,183","28,449,667","42,654,403","56,238,325","85,193,961","134,099,984", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,276","1,346","1,893",658,460,,-30, 
  매출액＜당기＞,493.4,382.9,807.5,369.8,392.3,, , 
  보통주수정평균발행주식수＜당기＞,"21,678,183","28,449,667","42,654,403","56,238,325","85,193,961","134,099,984", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,66.56,,900.77, 
  보통주수정주가(기말)＜당기＞,"3,390","1,485",882,"1,100",850,704, , 
  EPS＜당기＞,-430,-37,-288,-132,13,, , 
펼치기 PBR,2.69,1.51,2.12,2.53,1.65,,-34.98, 
  보통주수정주가(기말)＜당기＞,"3,390","1,485",882,"1,100",850,704, , 
  BPS＜당기＞,"1,261",987,417,435,517,, , 
펼치기 PCR,-49.67,-26.39,8.82,6.60,-15.11,,-328.88, 
  보통주수정주가(기말)＜당기＞,"3,390","1,485",882,"1,100",850,704, , 
  CPS＜당기＞,-68,-56,100,167,-56,, , 
펼치기 PSR,1.49,1.10,0.47,1.67,1.85,,10.35, 
  보통주수정주가(기말)＜당기＞,"3,390","1,485",882,"1,100",850,704, , 
  SPS＜당기＞,"2,276","1,346","1,893",658,460,, , 
펼치기 EV/EBITDA,-30.08,-298.42,71.33,124.63,-70.32,,-156.42, 
  EV＜당기＞,701.3,600.5,944.9,676.4,990.4,, , 
  EBITDA＜당기＞,-23.3,-2.0,13.2,5.4,-14.1,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
