항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,266,284,264,353,444,,26, 
  당기순이익(지배)＜당기＞,37.0,39.6,36.8,49.1,61.8,, , 
  보통주수정평균발행주식수＜당기＞,"13,922,475","13,922,475","13,922,475","13,922,475","13,922,475","13,922,475", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,010","4,020","4,209","4,448","4,769",,7, 
  자본총계(지배)＜당기＞,515.9,517.1,532.9,561.6,602.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,864,704","12,864,704","12,659,594","12,624,520","12,624,520",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,612,906,"1,451","1,246",777,,-38, 
  영업활동현금흐름＜당기＞,85.1,126.2,202.0,173.5,108.2,, , 
  보통주수정평균발행주식수＜당기＞,"13,922,475","13,922,475","13,922,475","13,922,475","13,922,475","13,922,475", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"11,456","12,172","12,825","14,643","15,234",,4, 
  매출액＜당기＞,"1,594.9","1,694.7","1,785.6","2,038.7","2,120.9",, , 
  보통주수정평균발행주식수＜당기＞,"13,922,475","13,922,475","13,922,475","13,922,475","13,922,475","13,922,475", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,17.47,16.27,16.20,11.07,15.45,,39.52, 
  보통주수정주가(기말)＜당기＞,"4,645","4,625","4,285","3,905","6,860","7,780", , 
  EPS＜당기＞,266,284,264,353,444,, , 
펼치기 PBR,1.16,1.15,1.02,0.88,1.44,,63.88, 
  보통주수정주가(기말)＜당기＞,"4,645","4,625","4,285","3,905","6,860","7,780", , 
  BPS＜당기＞,"4,010","4,020","4,209","4,448","4,769",, , 
펼치기 PCR,7.60,5.10,2.95,3.13,8.83,,181.78, 
  보통주수정주가(기말)＜당기＞,"4,645","4,625","4,285","3,905","6,860","7,780", , 
  CPS＜당기＞,612,906,"1,451","1,246",777,, , 
펼치기 PSR,0.41,0.38,0.33,0.27,0.45,,68.86, 
  보통주수정주가(기말)＜당기＞,"4,645","4,625","4,285","3,905","6,860","7,780", , 
  SPS＜당기＞,"11,456","12,172","12,825","14,643","15,234",, , 
펼치기 EV/EBITDA,8.69,9.25,6.50,4.90,7.72,,57.46, 
  EV＜당기＞,906.9,807.4,769.6,710.1,"1,086.5",, , 
  EBITDA＜당기＞,104.4,87.3,118.4,144.9,140.8,, , 
펼치기 DPS,100,100,150,150,150,,0, 
  현금DPS,100,100,150,150,150,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.15,2.16,3.50,3.84,2.19,,-1.65, 
  현금배당성향(%),34.74,32.51,51.59,38.57,30.63,,-7.94, 
