항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-485,-89,-485,-530,-647,434,-22,167
  당기순이익(지배)＜당기＞,-69.7,-12.8,-69.6,-76.1,-92.9,64.0, , 
  보통주수정평균발행주식수＜당기＞,"14,364,880","14,364,880","14,364,880","14,364,880","14,364,880","14,736,858", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,883","4,652","4,776","4,229","4,165","3,843",-2,-8
  자본총계(지배)＜당기＞,678.7,646.6,663.9,587.8,578.9,556.0, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,899,963","13,899,963","13,899,963","13,899,963","13,899,963","14,468,046", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,487,-727,60,"1,558",-193,977,-112,608
  영업활동현금흐름＜당기＞,69.9,-104.4,8.7,223.8,-27.7,148.0, , 
  보통주수정평균발행주식수＜당기＞,"14,364,880","14,364,880","14,364,880","14,364,880","14,364,880","14,736,858", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,117","5,152","5,861","5,042","5,165","6,521",2,26
  매출액＜당기＞,878.6,740.1,841.9,724.2,741.9,961.0, , 
  보통주수정평균발행주식수＜당기＞,"14,364,880","14,364,880","14,364,880","14,364,880","14,364,880","14,736,858", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,18.31,-13.56,245.28
  보통주수정주가(기말)＜당기＞,"7,410","7,890","8,420","5,880","8,150","7,950", , 
  EPS＜당기＞,-485,-89,-485,-530,-647,434, , 
펼치기 PBR,1.52,1.70,1.76,1.39,1.96,2.07,40.73,5.71
  보통주수정주가(기말)＜당기＞,"7,410","7,890","8,420","5,880","8,150","7,950", , 
  BPS＜당기＞,"4,883","4,652","4,776","4,229","4,165","3,843", , 
펼치기 PCR,15.22,-10.85,139.73,3.77,-42.33,8.14,"-1,221.78",119.22
  보통주수정주가(기말)＜당기＞,"7,410","7,890","8,420","5,880","8,150","7,950", , 
  CPS＜당기＞,487,-727,60,"1,558",-193,977, , 
펼치기 PSR,1.21,1.53,1.44,1.17,1.58,1.22,35.31,-22.74
  보통주수정주가(기말)＜당기＞,"7,410","7,890","8,420","5,880","8,150","7,950", , 
  SPS＜당기＞,"6,117","5,152","5,861","5,042","5,165","6,521", , 
펼치기 EV/EBITDA,6.25,-92.12,404.69,-28.50,34.33,7.22,220.45,-78.96
  EV＜당기＞,532.2,865.1,882.0,425.0,"1,097.4",845.0, , 
  EBITDA＜당기＞,85.1,-9.4,2.2,-14.9,32.0,117.0, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
