항목,"2018/03
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,96,-590,-41,21,-8,,-138, 
  당기순이익(지배)＜당기＞,20.1,-123.3,-9.0,4.7,-2.2,, , 
  보통주수정평균발행주식수＜당기＞,"20,904,981","20,904,981","22,110,245","22,776,798","27,887,050","27,887,050", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,712,"1,140","1,076","1,462","1,445",,-1, 
  자본총계(지배)＜당기＞,148.9,238.3,241.9,407.7,403.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,904,982","20,904,950","22,481,721","27,887,011","27,887,011","27,887,011", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,76,58,-32,40,81,,104, 
  영업활동현금흐름＜당기＞,15.9,12.2,-7.0,9.1,22.7,, , 
  보통주수정평균발행주식수＜당기＞,"20,904,981","20,904,981","22,110,245","22,776,798","27,887,050","27,887,050", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,849,828,920,"1,007",814,,-19, 
  매출액＜당기＞,177.5,173.0,203.4,229.3,227.1,, , 
  보통주수정평균발행주식수＜당기＞,"20,904,981","20,904,981","22,110,245","22,776,798","27,887,050","27,887,050", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,N/A,N/A,141.00,N/A,,-300.23, 
  보통주수정주가(기말)＜당기＞,"2,010","2,814","2,652","2,915","2,225","2,170", , 
  EPS＜당기＞,96,-590,-41,21,-8,, , 
펼치기 PBR,,2.47,2.46,1.99,1.54,,-22.77, 
  보통주수정주가(기말)＜당기＞,"2,010","2,814","2,652","2,915","2,225","2,170", , 
  BPS＜당기＞,712,"1,140","1,076","1,462","1,445",, , 
펼치기 PCR,,48.35,-83.63,73.03,27.37,,-62.52, 
  보통주수정주가(기말)＜당기＞,"2,010","2,814","2,652","2,915","2,225","2,170", , 
  CPS＜당기＞,76,58,-32,40,81,, , 
펼치기 PSR,,3.40,2.88,2.90,2.73,,-5.63, 
  보통주수정주가(기말)＜당기＞,"2,010","2,814","2,652","2,915","2,225","2,170", , 
  SPS＜당기＞,849,828,920,"1,007",814,, , 
펼치기 EV/EBITDA,,28.75,-92.55,44.71,29.91,,-33.11, 
  EV＜당기＞,,582.5,750.2,829.1,690.3,, , 
  EBITDA＜당기＞,28.5,20.3,-8.1,18.5,23.1,, , 
펼치기 DPS,5,0,0,,,, , 
  현금DPS,5,0,0,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.27,0.00,0.00,,,, , 
  현금배당성향(%),5.58,0.00,0.00,0.00,,, , 
