항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,419,371,334,330,138,,-58, 
  당기순이익(지배)＜당기＞,283.8,251.5,226.4,223.7,93.9,, , 
  보통주수정평균발행주식수＜당기＞,"67,783,852","67,783,852","67,783,852","67,783,852","67,950,158","89,496,902", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,182","3,513","3,906","4,257","4,709",,11, 
  자본총계(지배)＜당기＞,"2,157.0","2,381.5","2,647.7","2,885.8","3,382.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"67,783,852","67,783,852","67,783,852","67,783,852","71,830,626","95,891,039", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,500,465,279,204,596,,192, 
  영업활동현금흐름＜당기＞,339.0,315.5,189.2,138.2,404.9,, , 
  보통주수정평균발행주식수＜당기＞,"67,783,852","67,783,852","67,783,852","67,783,852","67,950,158","89,496,902", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,054","1,122","1,248","1,340",917,,-32, 
  매출액＜당기＞,714.7,760.4,845.9,908.4,623.0,, , 
  보통주수정평균발행주식수＜당기＞,"67,783,852","67,783,852","67,783,852","67,783,852","67,950,158","89,496,902", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,5.21,2.79,5.25,5.18,9.70,,87.14, 
  보통주수정주가(기말)＜당기＞,"2,180","1,035","1,755","1,710","1,340","1,100", , 
  EPS＜당기＞,419,371,334,330,138,, , 
펼치기 PBR,0.69,0.29,0.45,0.40,0.28,,-29.16, 
  보통주수정주가(기말)＜당기＞,"2,180","1,035","1,755","1,710","1,340","1,100", , 
  BPS＜당기＞,"3,182","3,513","3,906","4,257","4,709",, , 
펼치기 PCR,4.36,2.22,6.29,8.39,2.25,,-73.20, 
  보통주수정주가(기말)＜당기＞,"2,180","1,035","1,755","1,710","1,340","1,100", , 
  CPS＜당기＞,500,465,279,204,596,, , 
펼치기 PSR,2.07,0.92,1.41,1.28,1.46,,14.54, 
  보통주수정주가(기말)＜당기＞,"2,180","1,035","1,755","1,710","1,340","1,100", , 
  SPS＜당기＞,"1,054","1,122","1,248","1,340",917,, , 
펼치기 EV/EBITDA,0.32,-1.43,0.42,1.63,-0.27,,-116.67, 
  EV＜당기＞,117.0,-510.2,148.2,627.2,-70.8,, , 
  EBITDA＜당기＞,370.6,355.5,350.8,385.0,260.7,, , 
펼치기 DPS,28,0,0,0,0,, , 
  현금DPS,28,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.26,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),6.58,0.00,0.00,0.00,0.00,,0.00, 
