항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,218,214,37,-180,76,,142, 
  당기순이익(지배)＜당기＞,87.1,85.7,14.9,-78.9,35.2,, , 
  보통주수정평균발행주식수＜당기＞,"40,060,000","40,060,000","40,060,000","43,863,121","46,084,095","46,084,095", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,623","1,877","1,892","1,629","1,759",,8, 
  자본총계(지배)＜당기＞,623.3,720.9,726.6,718.4,810.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"38,409,480","38,409,480","38,409,480","44,104,870","46,084,035","46,084,035", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,381,468,173,182,-670,,-469, 
  영업활동현금흐름＜당기＞,152.7,187.5,69.3,79.6,-308.7,, , 
  보통주수정평균발행주식수＜당기＞,"40,060,000","40,060,000","40,060,000","43,863,121","46,084,095","46,084,095", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,142","3,379","3,720","2,808","3,317",,18, 
  매출액＜당기＞,"1,258.9","1,353.6","1,490.1","1,231.8","1,528.8",, , 
  보통주수정평균발행주식수＜당기＞,"40,060,000","40,060,000","40,060,000","43,863,121","46,084,095","46,084,095", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,6.96,7.08,34.91,N/A,31.94,,462.34, 
  보통주수정주가(기말)＜당기＞,"1,515","1,515","1,295","1,585","2,440","2,810", , 
  EPS＜당기＞,218,214,37,-180,76,, , 
펼치기 PBR,0.93,0.81,0.68,0.97,1.39,,42.56, 
  보통주수정주가(기말)＜당기＞,"1,515","1,515","1,295","1,585","2,440","2,810", , 
  BPS＜당기＞,"1,623","1,877","1,892","1,629","1,759",, , 
펼치기 PCR,3.97,3.24,7.49,8.73,-3.64,,-141.72, 
  보통주수정주가(기말)＜당기＞,"1,515","1,515","1,295","1,585","2,440","2,810", , 
  CPS＜당기＞,381,468,173,182,-670,, , 
펼치기 PSR,0.48,0.45,0.35,0.56,0.74,,30.32, 
  보통주수정주가(기말)＜당기＞,"1,515","1,515","1,295","1,585","2,440","2,810", , 
  SPS＜당기＞,"3,142","3,379","3,720","2,808","3,317",, , 
펼치기 EV/EBITDA,7.21,5.02,11.45,-19.83,18.21,,191.83, 
  EV＜당기＞,843.5,692.5,682.9,819.6,"1,489.2",, , 
  EBITDA＜당기＞,116.9,137.9,59.6,-41.3,81.8,, , 
펼치기 DPS,0,30,0,,,, , 
  현금DPS,0,30,0,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,1.98,0.00,,,, , 
  현금배당성향(%),0.00,13.45,0.00,0.00,,, , 
