항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,330","1,795","1,956","2,172","2,481","2,770",14,12
  당기순이익(지배)＜당기＞,245.6,189.2,206.2,228.9,261.5,292.0, , 
  보통주수정평균발행주식수＜당기＞,"10,539,962","10,539,962","10,539,962","10,539,962","10,539,962","10,539,962", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"11,346","12,532","13,757","16,211","18,138","19,464",12,7
  자본총계(지배)＜당기＞,"1,195.8","1,320.9","1,415.2","1,667.7","1,865.6","2,002.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"10,539,965","10,539,965","10,287,465","10,287,465","10,285,575","10,285,579", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,392","2,029","3,076","4,467","4,222","3,558",-5,-16
  영업활동현금흐름＜당기＞,146.7,213.9,324.2,470.8,445.0,186.0, , 
  보통주수정평균발행주식수＜당기＞,"10,539,962","10,539,962","10,539,962","10,539,962","10,539,962","10,539,962", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"11,411","10,115","11,101","10,592","11,780","13,235",11,12
  매출액＜당기＞,"1,202.8","1,066.1","1,170.1","1,116.4","1,241.6","1,395.0", , 
  보통주수정평균발행주식수＜당기＞,"10,539,962","10,539,962","10,539,962","10,539,962","10,539,962","10,539,962", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,26.59,13.16,14.18,12.84,13.26,9.96,3.26,-24.87
  보통주수정주가(기말)＜당기＞,"61,971","23,624","27,742","27,890","32,900","27,600", , 
  EPS＜당기＞,"2,330","1,795","1,956","2,172","2,481","2,770", , 
펼치기 PBR,5.46,1.89,2.02,1.72,1.81,1.42,5.43,-21.83
  보통주수정주가(기말)＜당기＞,"61,971","23,624","27,742","27,890","32,900","27,600", , 
  BPS＜당기＞,"11,346","12,532","13,757","16,211","18,138","19,464", , 
펼치기 PCR,44.52,11.64,9.02,6.24,7.79,7.76,24.80,-0.45
  보통주수정주가(기말)＜당기＞,"61,971","23,624","27,742","27,890","32,900","27,600", , 
  CPS＜당기＞,"1,392","2,029","3,076","4,467","4,222","3,558", , 
펼치기 PSR,5.43,2.34,2.50,2.63,2.79,2.09,6.07,-25.33
  보통주수정주가(기말)＜당기＞,"61,971","23,624","27,742","27,890","32,900","27,600", , 
  SPS＜당기＞,"11,411","10,115","11,101","10,592","11,780","13,235", , 
펼치기 EV/EBITDA,16.52,7.06,5.88,4.39,5.17,3.19,17.63,-38.15
  EV＜당기＞,"6,169.1","1,995.8","2,411.8","1,631.9","2,041.9","1,412.0", , 
  EBITDA＜당기＞,373.3,282.5,410.4,371.7,395.3,442.0, , 
펼치기 DPS,573,440,548,706,775,,10, 
  현금DPS,573,440,548,664,729,, , 
  주식DPS,0,0,0,42,46,, , 
  현금배당수익률,0.92,1.86,1.98,2.38,2.22,2.68,-0.17,0.47
  현금배당성향(%),24.60,24.53,27.21,29.72,28.61,26.71,-1.11,-1.90
