항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-15,908","-14,430","-16,254",-668,"-1,207",,-81, 
  당기순이익(지배)＜당기＞,-145.2,-172.7,-234.5,-17.3,-50.4,, , 
  보통주수정평균발행주식수＜당기＞,"912,520","1,196,820","1,442,633","2,584,921","4,178,481","8,685,001", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"18,535","24,364","15,843","11,409","10,390",,-9, 
  자본총계(지배)＜당기＞,165.1,313.1,261.9,454.4,475.4,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"890,881","1,285,175","1,652,959","3,982,516","4,575,818","9,408,796", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"12,221",-678,"1,756","-1,155",-200,,83, 
  영업활동현금흐름＜당기＞,111.5,-8.1,25.3,-29.9,-8.4,, , 
  보통주수정평균발행주식수＜당기＞,"912,520","1,196,820","1,442,633","2,584,921","4,178,481","8,685,001", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"52,624","26,476","16,740","11,077","5,248",,-53, 
  매출액＜당기＞,480.2,316.9,241.5,286.3,219.3,, , 
  보통주수정평균발행주식수＜당기＞,"912,520","1,196,820","1,442,633","2,584,921","4,178,481","8,685,001", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,70.84, 
  보통주수정주가(기말)＜당기＞,"53,598","43,330","21,152","13,184","6,950","4,200", , 
  EPS＜당기＞,"-15,908","-14,430","-16,254",-668,"-1,207",, , 
펼치기 PBR,2.89,1.78,1.34,1.16,0.67,,-42.12, 
  보통주수정주가(기말)＜당기＞,"53,598","43,330","21,152","13,184","6,950","4,200", , 
  BPS＜당기＞,"18,535","24,364","15,843","11,409","10,390",, , 
펼치기 PCR,4.39,-63.92,12.05,-11.41,-34.77,,-204.71, 
  보통주수정주가(기말)＜당기＞,"53,598","43,330","21,152","13,184","6,950","4,200", , 
  CPS＜당기＞,"12,221",-678,"1,756","-1,155",-200,, , 
펼치기 PSR,1.02,1.64,1.26,1.19,1.32,,11.27, 
  보통주수정주가(기말)＜당기＞,"53,598","43,330","21,152","13,184","6,950","4,200", , 
  SPS＜당기＞,"52,624","26,476","16,740","11,077","5,248",, , 
펼치기 EV/EBITDA,13.20,44.19,38.41,576.02,-23.14,,-104.02, 
  EV＜당기＞,840.3,703.6,478.3,681.1,982.6,, , 
  EBITDA＜당기＞,63.7,15.9,12.5,1.2,-42.5,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
