항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,160,280,-218,219,-153,,-170, 
  당기순이익(지배)＜당기＞,15.1,26.4,-21.9,22.9,-17.3,, , 
  보통주수정평균발행주식수＜당기＞,"9,450,000","9,450,000","10,061,722","10,434,870","11,270,029","11,276,679", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"5,815","6,428","5,890","5,620","5,674",,1, 
  자본총계(지배)＜당기＞,549.5,592.2,586.3,610.1,639.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"9,450,000","9,213,495","9,953,658","10,857,223","11,276,679","11,276,679", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,291,153,634,368,318,,-14, 
  영업활동현금흐름＜당기＞,27.5,14.5,63.8,38.4,35.9,, , 
  보통주수정평균발행주식수＜당기＞,"9,450,000","9,450,000","10,061,722","10,434,870","11,270,029","11,276,679", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"5,460","8,300","8,417","7,604","7,133",,-6, 
  매출액＜당기＞,515.9,784.4,846.9,793.5,803.9,, , 
  보통주수정평균발행주식수＜당기＞,"9,450,000","9,450,000","10,061,722","10,434,870","11,270,029","11,276,679", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,16.89,9.91,N/A,13.28,N/A,,-323.60, 
  보통주수정주가(기말)＜당기＞,"2,700","2,770","2,480","2,910","4,550","3,580", , 
  EPS＜당기＞,160,280,-218,219,-153,, , 
펼치기 PBR,0.46,0.43,0.42,0.52,0.80,,54.85, 
  보통주수정주가(기말)＜당기＞,"2,700","2,770","2,480","2,910","4,550","3,580", , 
  BPS＜당기＞,"5,815","6,428","5,890","5,620","5,674",, , 
펼치기 PCR,9.29,18.09,3.91,7.91,14.30,,80.85, 
  보통주수정주가(기말)＜당기＞,"2,700","2,770","2,480","2,910","4,550","3,580", , 
  CPS＜당기＞,291,153,634,368,318,, , 
펼치기 PSR,0.49,0.33,0.29,0.38,0.64,,66.67, 
  보통주수정주가(기말)＜당기＞,"2,700","2,770","2,480","2,910","4,550","3,580", , 
  SPS＜당기＞,"5,460","8,300","8,417","7,604","7,133",, , 
펼치기 EV/EBITDA,15.86,11.40,10.18,10.57,10.03,,-5.08, 
  EV＜당기＞,459.9,507.8,470.3,488.2,424.6,, , 
  EBITDA＜당기＞,29.0,44.5,46.2,46.2,42.3,, , 
펼치기 DPS,0,0,20,0,30,, , 
  현금DPS,0,0,20,0,30,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.81,0.00,0.66,,0.66, 
  현금배당성향(%),0.00,0.00,-9.07,0.00,-19.60,,-19.60, 
