항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-564,64,-209,202,334,,65, 
  당기순이익(지배)＜당기＞,-37.7,4.3,-14.0,13.5,22.3,, , 
  보통주수정평균발행주식수＜당기＞,"6,678,400","6,678,400","6,678,400","6,678,400","6,678,400",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,625","1,689","1,480","1,682","2,015",,20, 
  자본총계(지배)＜당기＞,108.5,112.8,98.8,112.3,134.6,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"6,678,400","6,678,400","6,678,400","6,678,400","6,678,400",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-209,134,18,251,54,,-79, 
  영업활동현금흐름＜당기＞,-13.9,8.9,1.2,16.7,3.6,, , 
  보통주수정평균발행주식수＜당기＞,"6,678,400","6,678,400","6,678,400","6,678,400","6,678,400",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"1,398","1,076","1,042","1,810","1,854",,2, 
  매출액＜당기＞,93.4,71.9,69.6,120.9,123.8,, , 
  보통주수정평균발행주식수＜당기＞,"6,678,400","6,678,400","6,678,400","6,678,400","6,678,400",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,41.25,N/A,16.17,15.03,,-7.02, 
  보통주수정주가(기말)＜당기＞,"3,410","2,640","2,815","3,265","5,020","4,860", , 
  EPS＜당기＞,-564,64,-209,202,334,, , 
펼치기 PBR,2.10,1.56,1.90,1.94,2.49,,28.28, 
  보통주수정주가(기말)＜당기＞,"3,410","2,640","2,815","3,265","5,020","4,860", , 
  BPS＜당기＞,"1,625","1,689","1,480","1,682","2,015",, , 
펼치기 PCR,-16.35,19.70,153.89,13.02,93.27,,616.32, 
  보통주수정주가(기말)＜당기＞,"3,410","2,640","2,815","3,265","5,020","4,860", , 
  CPS＜당기＞,-209,134,18,251,54,, , 
펼치기 PSR,2.44,2.45,2.70,1.80,2.71,,50.05, 
  보통주수정주가(기말)＜당기＞,"3,410","2,640","2,815","3,265","5,020","4,860", , 
  SPS＜당기＞,"1,398","1,076","1,042","1,810","1,854",, , 
펼치기 EV/EBITDA,57.34,24.83,-18.80,9.02,13.10,,45.25, 
  EV＜당기＞,208.2,152.9,169.6,188.1,302.6,, , 
  EBITDA＜당기＞,3.6,6.2,-9.0,20.9,23.1,, , 
펼치기 DPS,,,,,,, , 
  현금DPS,,,,,,, , 
  주식DPS,,,,,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
