항목,"2017/03
(IFRS별도)","2018/03
(IFRS별도)","2019/03
(IFRS별도)","2020/03
(IFRS별도)","2021/03
(IFRS별도)","2022/03(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,179,197,125,276,399,,45, 
  당기순이익(지배)＜당기＞,26.9,29.5,18.8,38.6,49.1,, , 
  보통주수정평균발행주식수＜당기＞,"15,000,000","15,000,000","15,000,000","13,998,842","12,294,000","12,294,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,937","3,067","3,107","3,645","3,944",,8, 
  자본총계(지배)＜당기＞,413.8,432.2,437.8,448.1,484.8,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"14,091,190","14,091,190","14,091,190","12,294,000","12,294,000","12,294,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,859,-143,97,740,950,,28, 
  영업활동현금흐름＜당기＞,128.9,-21.4,14.5,103.6,116.8,, , 
  보통주수정평균발행주식수＜당기＞,"15,000,000","15,000,000","15,000,000","13,998,842","12,294,000","12,294,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,713","4,128","4,227","5,029","6,082",,21, 
  매출액＜당기＞,557.0,619.2,634.1,704.0,747.7,, , 
  보통주수정평균발행주식수＜당기＞,"15,000,000","15,000,000","15,000,000","13,998,842","12,294,000","12,294,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,14.81,12.11,17.77,14.64,17.90,,22.26, 
  보통주수정주가(기말)＜당기＞,"2,655","2,380","2,230","4,040","7,150","5,260", , 
  EPS＜당기＞,179,197,125,276,399,, , 
펼치기 PBR,0.90,0.78,0.72,1.11,1.81,,63.59, 
  보통주수정주가(기말)＜당기＞,"2,655","2,380","2,230","4,040","7,150","5,260", , 
  BPS＜당기＞,"2,937","3,067","3,107","3,645","3,944",, , 
펼치기 PCR,3.09,-16.66,23.06,5.46,7.52,,37.78, 
  보통주수정주가(기말)＜당기＞,"2,655","2,380","2,230","4,040","7,150","5,260", , 
  CPS＜당기＞,859,-143,97,740,950,, , 
펼치기 PSR,0.72,0.58,0.53,0.80,1.18,,46.34, 
  보통주수정주가(기말)＜당기＞,"2,655","2,380","2,230","4,040","7,150","5,260", , 
  SPS＜당기＞,"3,713","4,128","4,227","5,029","6,082",, , 
펼치기 EV/EBITDA,2.36,2.46,2.54,3.26,7.49,,129.71, 
  EV＜당기＞,92.0,94.6,73.8,166.5,459.7,, , 
  EBITDA＜당기＞,38.9,38.5,29.1,51.0,61.3,, , 
펼치기 DPS,100,100,60,100,130,,30, 
  현금DPS,100,100,60,100,130,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.77,4.20,2.69,2.48,1.82,,-0.66, 
  현금배당성향(%),49.01,44.72,42.02,31.83,32.55,,0.72, 
