항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,49,844,239,379,151,,-60, 
  당기순이익(지배)＜당기＞,8.6,148.2,41.9,66.6,26.7,, , 
  보통주수정평균발행주식수＜당기＞,"17,553,680","17,553,680","17,553,680","17,553,680","17,672,469","18,476,189", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,325","3,222","3,459","3,831","3,930",,3, 
  자본총계(지배)＜당기＞,408.2,565.6,607.2,672.5,708.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"17,553,560","17,553,560","17,553,560","17,553,560","18,038,275","18,038,275", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,405,"1,650",915,"1,174",789,,-33, 
  영업활동현금흐름＜당기＞,71.2,289.7,160.7,206.1,139.4,, , 
  보통주수정평균발행주식수＜당기＞,"17,553,680","17,553,680","17,553,680","17,553,680","17,672,469","18,476,189", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,290","2,684","2,668","2,827","2,672",,-6, 
  매출액＜당기＞,226.4,471.2,468.4,496.3,472.2,, , 
  보통주수정평균발행주식수＜당기＞,"17,553,680","17,553,680","17,553,680","17,553,680","17,672,469","18,476,189", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,54.93,4.73,26.15,19.06,43.50,,128.27, 
  보통주수정주가(기말)＜당기＞,"2,700","3,995","6,240","7,230","6,560","5,990", , 
  EPS＜당기＞,49,844,239,379,151,, , 
펼치기 PBR,1.16,1.24,1.80,1.89,1.67,,-11.55, 
  보통주수정주가(기말)＜당기＞,"2,700","3,995","6,240","7,230","6,560","5,990", , 
  BPS＜당기＞,"2,325","3,222","3,459","3,831","3,930",, , 
펼치기 PCR,6.66,2.42,6.82,6.16,8.32,,35.05, 
  보통주수정주가(기말)＜당기＞,"2,700","3,995","6,240","7,230","6,560","5,990", , 
  CPS＜당기＞,405,"1,650",915,"1,174",789,, , 
펼치기 PSR,2.09,1.49,2.34,2.56,2.46,,-3.98, 
  보통주수정주가(기말)＜당기＞,"2,700","3,995","6,240","7,230","6,560","5,990", , 
  SPS＜당기＞,"1,290","2,684","2,668","2,827","2,672",, , 
펼치기 EV/EBITDA,5.82,3.21,7.00,8.17,8.17,,0.04, 
  EV＜당기＞,507.1,913.2,"1,552.8","1,657.0","1,445.3",, , 
  EBITDA＜당기＞,87.2,284.7,221.9,202.9,176.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
