항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,627","3,336","2,229","2,628","4,188","4,217",59,1
  당기순이익(지배)＜당기＞,204.1,420.6,281.1,331.4,528.0,531.7, , 
  보통주수정평균발행주식수＜당기＞,"12,540,712","12,608,000","12,608,000","12,608,000","12,608,000","12,608,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"18,711","22,285","24,386","26,857","31,113","34,888",16,12
  자본총계(지배)＜당기＞,"2,359.1","2,809.7","3,074.6","3,386.1","3,922.7","4,398.7", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,608,000","12,608,000","12,608,000","12,608,000","12,608,000",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"3,263","3,269","3,049","5,504","4,681","6,730",-15,44
  영업활동현금흐름＜당기＞,409.2,412.2,384.4,693.9,590.2,692.3, , 
  보통주수정평균발행주식수＜당기＞,"12,540,712","12,608,000","12,608,000","12,608,000","12,608,000","12,608,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"16,190","18,517","17,516","21,951","24,645","31,557",12,28
  매출액＜당기＞,"2,030.3","2,334.6","2,208.4","2,767.6","3,107.3","3,978.7", , 
  보통주수정평균발행주식수＜당기＞,"12,540,712","12,608,000","12,608,000","12,608,000","12,608,000","12,608,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,21.35,6.52,13.61,13.34,8.45,9.58,-36.61,13.33
  보통주수정주가(기말)＜당기＞,"34,750","21,750","30,350","35,050","35,400","40,400", , 
  EPS＜당기＞,"1,627","3,336","2,229","2,628","4,188","4,217", , 
펼치기 PBR,1.86,0.98,1.24,1.31,1.14,1.16,-12.82,1.78
  보통주수정주가(기말)＜당기＞,"34,750","21,750","30,350","35,050","35,400","40,400", , 
  BPS＜당기＞,"18,711","22,285","24,386","26,857","31,113","34,888", , 
펼치기 PCR,10.65,6.65,9.95,6.37,7.56,6.00,18.74,-20.61
  보통주수정주가(기말)＜당기＞,"34,750","21,750","30,350","35,050","35,400","40,400", , 
  CPS＜당기＞,"3,263","3,269","3,049","5,504","4,681","6,730", , 
펼치기 PSR,2.15,1.17,1.73,1.60,1.44,1.28,-10.04,-10.87
  보통주수정주가(기말)＜당기＞,"34,750","21,750","30,350","35,050","35,400","40,400", , 
  SPS＜당기＞,"16,190","18,517","17,516","21,951","24,645","31,557", , 
펼치기 EV/EBITDA,8.47,3.99,6.61,6.00,5.52,4.96,-7.90,-10.15
  EV＜당기＞,"4,096.2","2,449.0","3,743.5","4,150.5","4,123.6","4,619.6", , 
  EBITDA＜당기＞,483.8,614.3,565.9,691.9,746.4,930.7, , 
펼치기 DPS,0,200,150,200,400,,100, 
  현금DPS,0,200,150,200,400,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.92,0.49,0.57,1.13,1.11,0.56,-0.02
  현금배당성향(%),0.00,6.00,6.73,7.61,9.55,10.67,1.94,1.12
