항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,232,273,226,226,764,,238, 
  당기순이익(지배)＜당기＞,12.0,14.2,11.7,11.8,39.7,, , 
  보통주수정평균발행주식수＜당기＞,"5,200,000","5,200,000","5,200,000","5,200,000","5,200,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"10,023","10,167","10,146","10,212","10,891",,7, 
  자본총계(지배)＜당기＞,518.2,525.6,524.6,527.9,563.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"5,169,847","5,169,847","5,169,847","5,169,847","5,169,847",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,-354,"1,140",-318,"1,091",-621,,-157, 
  영업활동현금흐름＜당기＞,-18.4,59.3,-16.5,56.8,-32.3,, , 
  보통주수정평균발행주식수＜당기＞,"5,200,000","5,200,000","5,200,000","5,200,000","5,200,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"10,375","11,989","12,570","10,824","14,181",,31, 
  매출액＜당기＞,539.5,623.4,653.7,562.9,737.4,, , 
  보통주수정평균발행주식수＜당기＞,"5,200,000","5,200,000","5,200,000","5,200,000","5,200,000",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,26.60,20.18,24.19,33.48,10.87,,-67.55, 
  보통주수정주가(기말)＜당기＞,"6,160","5,510","5,460","7,570","8,300","9,180", , 
  EPS＜당기＞,232,273,226,226,764,, , 
펼치기 PBR,0.61,0.54,0.54,0.74,0.76,,2.81, 
  보통주수정주가(기말)＜당기＞,"6,160","5,510","5,460","7,570","8,300","9,180", , 
  BPS＜당기＞,"10,023","10,167","10,146","10,212","10,891",, , 
펼치기 PCR,-17.39,4.83,-17.17,6.94,-13.36,,-292.69, 
  보통주수정주가(기말)＜당기＞,"6,160","5,510","5,460","7,570","8,300","9,180", , 
  CPS＜당기＞,-354,"1,140",-318,"1,091",-621,, , 
펼치기 PSR,0.59,0.46,0.43,0.70,0.59,,-16.31, 
  보통주수정주가(기말)＜당기＞,"6,160","5,510","5,460","7,570","8,300","9,180", , 
  SPS＜당기＞,"10,375","11,989","12,570","10,824","14,181",, , 
펼치기 EV/EBITDA,8.77,15.43,11.59,11.47,8.70,,-24.13, 
  EV＜당기＞,288.0,216.5,252.7,276.2,409.8,, , 
  EBITDA＜당기＞,32.9,14.0,21.8,24.1,47.1,, , 
펼치기 DPS,110,120,110,120,190,,58, 
  현금DPS,110,120,110,120,190,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.79,2.18,2.01,1.59,2.29,,0.70, 
  현금배당성향(%),47.22,43.70,48.44,52.77,24.73,,-28.04, 
