항목,2017/03,2018/03,2019/03,2020/03,2021/03,"2022/03(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-46,15,-22,6,-95,,"-1,593", 
  당기순이익(지배)＜당기＞,-17.9,6.0,-8.6,2.5,-38.0,, , 
  보통주수정평균발행주식수＜당기＞,"38,726,201","38,726,201","38,726,201","39,582,890","40,016,523","40,532,416", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,503,508,490,483,373,,-23, 
  자본총계(지배)＜당기＞,194.7,196.9,189.8,193.1,149.4,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"38,719,177","38,719,177","38,719,177","40,009,499","40,009,499","40,566,602", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-10,-11,-30,63,56,,-11, 
  영업활동현금흐름＜당기＞,-3.9,-4.1,-11.8,25.0,22.4,, , 
  보통주수정평균발행주식수＜당기＞,"38,726,201","38,726,201","38,726,201","39,582,890","40,016,523","40,532,416", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,274,"1,292","1,131",961,958,,-0, 
  매출액＜당기＞,106.2,500.2,438.0,380.3,383.2,, , 
  보통주수정평균발행주식수＜당기＞,"38,726,201","38,726,201","38,726,201","39,582,890","40,016,523","40,532,416", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,48.12,N/A,110.89,N/A,,-115.32, 
  보통주수정주가(기말)＜당기＞,594,744,831,706,"1,615","1,210", , 
  EPS＜당기＞,-46,15,-22,6,-95,, , 
펼치기 PBR,1.18,1.46,1.69,1.46,4.32,,195.71, 
  보통주수정주가(기말)＜당기＞,594,744,831,706,"1,615","1,210", , 
  BPS＜당기＞,503,508,490,483,373,, , 
펼치기 PCR,-59.64,-70.63,-27.34,11.20,28.85,,157.63, 
  보통주수정주가(기말)＜당기＞,594,744,831,706,"1,615","1,210", , 
  CPS＜당기＞,-10,-11,-30,63,56,, , 
펼치기 PSR,2.17,0.58,0.73,0.73,1.69,,129.49, 
  보통주수정주가(기말)＜당기＞,594,744,831,706,"1,615","1,210", , 
  SPS＜당기＞,274,"1,292","1,131",961,958,, , 
펼치기 EV/EBITDA,-34.16,8.85,-81.84,21.73,-92.86,,-527.26, 
  EV＜당기＞,201.5,269.5,321.6,266.0,644.7,, , 
  EBITDA＜당기＞,-5.9,30.4,-3.9,12.2,-6.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,0.00, 
