항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,932,"1,327","1,472","2,360","2,125",,-10, 
  당기순이익(지배)＜당기＞,201.3,286.7,318.0,510.0,459.0,, , 
  보통주수정평균발행주식수＜당기＞,"21,605,760","21,605,760","21,605,760","21,605,760","21,605,760","21,605,760", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"12,299","14,292","15,931","18,125","20,389",,12, 
  자본총계(지배)＜당기＞,"2,531.2","2,941.4","3,278.6","3,730.2","4,196.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,580,593","20,580,593","20,580,593","20,580,593","20,580,593",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,239,"1,233",661,"2,859",636,,-78, 
  영업활동현금흐름＜당기＞,51.7,266.5,142.7,617.7,137.4,, , 
  보통주수정평균발행주식수＜당기＞,"21,605,760","21,605,760","21,605,760","21,605,760","21,605,760","21,605,760", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,831","11,848","13,489","17,206","23,219",,35, 
  매출액＜당기＞,"2,124.0","2,559.8","2,914.4","3,717.4","5,016.6",, , 
  보통주수정평균발행주식수＜당기＞,"21,605,760","21,605,760","21,605,760","21,605,760","21,605,760","21,605,760", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,7.57,5.40,5.11,5.53,5.55,,0.46, 
  보통주수정주가(기말)＜당기＞,"7,050","7,170","7,520","13,050","11,800","12,200", , 
  EPS＜당기＞,932,"1,327","1,472","2,360","2,125",, , 
펼치기 PBR,0.57,0.50,0.47,0.72,0.58,,-19.62, 
  보통주수정주가(기말)＜당기＞,"7,050","7,170","7,520","13,050","11,800","12,200", , 
  BPS＜당기＞,"12,299","14,292","15,931","18,125","20,389",, , 
펼치기 PCR,29.44,5.81,11.38,4.56,18.56,,306.56, 
  보통주수정주가(기말)＜당기＞,"7,050","7,170","7,520","13,050","11,800","12,200", , 
  CPS＜당기＞,239,"1,233",661,"2,859",636,, , 
펼치기 PSR,0.72,0.61,0.56,0.76,0.51,,-33.00, 
  보통주수정주가(기말)＜당기＞,"7,050","7,170","7,520","13,050","11,800","12,200", , 
  SPS＜당기＞,"9,831","11,848","13,489","17,206","23,219",, , 
펼치기 EV/EBITDA,5.72,3.83,3.69,3.56,3.54,,-0.69, 
  EV＜당기＞,"1,576.4","1,506.0","1,632.7","2,414.5","2,325.9",, , 
  EBITDA＜당기＞,275.8,393.4,442.6,677.9,657.6,, , 
펼치기 DPS,50,50,100,100,100,,0, 
  현금DPS,50,50,100,100,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.71,0.70,1.33,0.77,0.85,,0.08, 
  현금배당성향(%),5.11,3.59,6.47,4.04,4.48,,0.45, 
