항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,021",669,"-7,064","-5,337",77,,101, 
  당기순이익(지배)＜당기＞,82.4,37.1,-448.4,-402.6,8.5,, , 
  보통주수정평균발행주식수＜당기＞,"4,080,560","5,544,601","6,347,546","7,543,884","10,989,409","14,523,656", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"9,043","10,363","4,234",917,"1,169",,27, 
  자본총계(지배)＜당기＞,460.0,619.3,277.6,100.8,128.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"5,086,979","5,976,344","6,556,161","10,989,410","10,987,340","16,987,340", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"2,491","-1,827",-324,311,-130,,-142, 
  영업활동현금흐름＜당기＞,101.6,-101.3,-20.6,23.4,-14.3,, , 
  보통주수정평균발행주식수＜당기＞,"4,080,560","5,544,601","6,347,546","7,543,884","10,989,409","14,523,656", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"17,778","18,561","5,029","4,008","2,757",,-31, 
  매출액＜당기＞,725.5,"1,029.1",319.2,302.4,303.0,, , 
  보통주수정평균발행주식수＜당기＞,"4,080,560","5,544,601","6,347,546","7,543,884","10,989,409","14,523,656", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,13.81,25.12,N/A,N/A,28.40,,"2,922.08", 
  보통주수정주가(기말)＜당기＞,"27,900","16,800","9,180","5,370","2,200","3,675", , 
  EPS＜당기＞,"2,021",669,"-7,064","-5,337",77,, , 
펼치기 PBR,3.09,1.62,2.17,5.85,1.88,,-67.86, 
  보통주수정주가(기말)＜당기＞,"27,900","16,800","9,180","5,370","2,200","3,675", , 
  BPS＜당기＞,"9,043","10,363","4,234",917,"1,169",, , 
펼치기 PCR,11.20,-9.19,-28.35,17.28,-16.89,,-197.78, 
  보통주수정주가(기말)＜당기＞,"27,900","16,800","9,180","5,370","2,200","3,675", , 
  CPS＜당기＞,"2,491","-1,827",-324,311,-130,, , 
펼치기 PSR,1.57,0.91,1.83,1.34,0.80,,-40.45, 
  보통주수정주가(기말)＜당기＞,"27,900","16,800","9,180","5,370","2,200","3,675", , 
  SPS＜당기＞,"17,778","18,561","5,029","4,008","2,757",, , 
펼치기 EV/EBITDA,19.04,12.04,-3.61,-4.04,-3.99,,1.26, 
  EV＜당기＞,"1,682.6","1,224.1",763.3,486.3,280.3,, , 
  EBITDA＜당기＞,88.4,101.7,-211.2,-120.3,-70.2,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
