항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-1,672",-179,-959,436,380,,-13, 
  당기순이익(지배)＜당기＞,-213.2,-22.8,-122.2,55.5,48.5,, , 
  보통주수정평균발행주식수＜당기＞,"12,746,297","12,746,297","12,746,297","12,746,297","12,746,297","12,746,297", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,407","2,234","1,260","1,711","2,172",,27, 
  자본총계(지배)＜당기＞,303.1,281.3,158.7,215.4,276.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"12,588,226","12,588,226","12,588,226","12,588,226","12,731,297","12,731,297", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-5,90,413,311,-44,,-114, 
  영업활동현금흐름＜당기＞,-0.7,11.5,52.6,39.7,-5.6,, , 
  보통주수정평균발행주식수＜당기＞,"12,746,297","12,746,297","12,746,297","12,746,297","12,746,297","12,746,297", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,409","3,851","2,447","3,523","3,922",,11, 
  매출액＜당기＞,434.5,490.8,311.9,449.1,499.9,, , 
  보통주수정평균발행주식수＜당기＞,"12,746,297","12,746,297","12,746,297","12,746,297","12,746,297","12,746,297", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,9.25,11.06,,19.59, 
  보통주수정주가(기말)＜당기＞,"3,335","3,860","1,245","4,030","4,205","3,700", , 
  EPS＜당기＞,"-1,672",-179,-959,436,380,, , 
펼치기 PBR,1.39,1.73,0.99,2.35,1.94,,-17.78, 
  보통주수정주가(기말)＜당기＞,"3,335","3,860","1,245","4,030","4,205","3,700", , 
  BPS＜당기＞,"2,407","2,234","1,260","1,711","2,172",, , 
펼치기 PCR,-637.89,42.69,3.02,12.95,-96.43,,-844.38, 
  보통주수정주가(기말)＜당기＞,"3,335","3,860","1,245","4,030","4,205","3,700", , 
  CPS＜당기＞,-5,90,413,311,-44,, , 
펼치기 PSR,0.98,1.00,0.51,1.14,1.07,,-6.27, 
  보통주수정주가(기말)＜당기＞,"3,335","3,860","1,245","4,030","4,205","3,700", , 
  SPS＜당기＞,"3,409","3,851","2,447","3,523","3,922",, , 
펼치기 EV/EBITDA,-5.18,128.93,-1.68,8.77,9.51,,8.46, 
  EV＜당기＞,573.5,622.8,147.5,475.5,503.3,, , 
  EBITDA＜당기＞,-110.6,4.8,-87.6,54.2,52.9,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
