항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-6,-8,31,27,17,,-38, 
  당기순이익(지배)＜당기＞,-3.2,-4.5,16.8,14.6,9.1,, , 
  보통주수정평균발행주식수＜당기＞,"53,691,493","53,743,968","53,743,968","53,743,968","53,743,968","53,743,968", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,527","1,491","1,534","1,567","1,726",,10, 
  자본총계(지배)＜당기＞,820.9,801.5,824.7,842.2,927.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"53,743,968","53,743,968","53,743,968","53,743,968","53,743,968","53,743,968", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,50,148,103,205,180,,-12, 
  영업활동현금흐름＜당기＞,27.0,79.3,55.4,110.3,96.6,, , 
  보통주수정평균발행주식수＜당기＞,"53,691,493","53,743,968","53,743,968","53,743,968","53,743,968","53,743,968", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,950","1,925","2,034","1,846","2,204",,19, 
  매출액＜당기＞,"1,047.0","1,034.7","1,092.9",992.0,"1,184.5",, , 
  보통주수정평균발행주식수＜당기＞,"53,691,493","53,743,968","53,743,968","53,743,968","53,743,968","53,743,968", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,21.70,20.59,59.11,,187.02, 
  보통주수정주가(기말)＜당기＞,"1,130",763,680,558,"1,000",750, , 
  EPS＜당기＞,-6,-8,31,27,17,, , 
펼치기 PBR,0.74,0.51,0.44,0.36,0.58,,62.69, 
  보통주수정주가(기말)＜당기＞,"1,130",763,680,558,"1,000",750, , 
  BPS＜당기＞,"1,527","1,491","1,534","1,567","1,726",, , 
펼치기 PCR,22.45,5.17,6.60,2.72,5.56,,104.46, 
  보통주수정주가(기말)＜당기＞,"1,130",763,680,558,"1,000",750, , 
  CPS＜당기＞,50,148,103,205,180,, , 
펼치기 PSR,0.58,0.40,0.33,0.30,0.45,,50.09, 
  보통주수정주가(기말)＜당기＞,"1,130",763,680,558,"1,000",750, , 
  SPS＜당기＞,"1,950","1,925","2,034","1,846","2,204",, , 
펼치기 EV/EBITDA,5.26,4.88,2.56,2.02,2.83,,40.23, 
  EV＜당기＞,527.7,341.8,295.5,235.4,442.2,, , 
  EBITDA＜당기＞,100.3,70.1,115.3,116.5,156.1,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
