항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"-3,463",-212,"-1,858","-1,447",-931,,36, 
  당기순이익(지배)＜당기＞,-129.9,-9.1,-144.6,-166.9,-116.1,, , 
  보통주수정평균발행주식수＜당기＞,"3,751,697","4,273,565","7,782,353","11,534,481","12,465,789","12,465,789", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,991,"2,123","2,810","2,126","1,139",,-46, 
  자본총계(지배)＜당기＞,37.9,95.1,310.2,265.0,141.9,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"3,828,160","4,477,461","11,037,777","12,465,091","12,460,659","12,460,659", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-470,-113,"-1,695",-94,-87,,7, 
  영업활동현금흐름＜당기＞,-17.6,-4.8,-131.9,-10.8,-10.9,, , 
  보통주수정평균발행주식수＜당기＞,"3,751,697","4,273,565","7,782,353","11,534,481","12,465,789","12,465,789", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"5,166","4,644","2,455",953,669,,-30, 
  매출액＜당기＞,193.8,198.4,191.1,109.9,83.4,, , 
  보통주수정평균발행주식수＜당기＞,"3,751,697","4,273,565","7,782,353","11,534,481","12,465,789","12,465,789", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,69.12, 
  보통주수정주가(기말)＜당기＞,"10,800","10,800","12,240","6,720","1,335","1,335", , 
  EPS＜당기＞,"-3,463",-212,"-1,858","-1,447",-931,, , 
펼치기 PBR,10.90,5.09,4.36,3.16,1.17,,-62.91, 
  보통주수정주가(기말)＜당기＞,"10,800","10,800","12,240","6,720","1,335","1,335", , 
  BPS＜당기＞,991,"2,123","2,810","2,126","1,139",, , 
펼치기 PCR,-22.97,-95.22,-7.22,-71.69,-15.30,,78.65, 
  보통주수정주가(기말)＜당기＞,"10,800","10,800","12,240","6,720","1,335","1,335", , 
  CPS＜당기＞,-470,-113,"-1,695",-94,-87,, , 
펼치기 PSR,2.09,2.33,4.99,7.05,2.00,,-71.71, 
  보통주수정주가(기말)＜당기＞,"10,800","10,800","12,240","6,720","1,335","1,335", , 
  SPS＜당기＞,"5,166","4,644","2,455",953,669,, , 
펼치기 EV/EBITDA,83.43,41.73,-49.50,-9.31,-13.63,,-46.39, 
  EV＜당기＞,478.4,424.6,"1,422.1",969.7,270.4,, , 
  EBITDA＜당기＞,5.7,10.2,-28.7,-104.1,-19.8,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
