항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,52,94,162,-24,460,,"2,033", 
  당기순이익(지배)＜당기＞,27.6,50.1,86.1,-12.7,245.0,, , 
  보통주수정평균발행주식수＜당기＞,"53,267,083","53,267,083","53,267,083","53,267,083",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 BPS,940,"1,035","1,191","1,154","1,598",,38, 
  자본총계(지배)＜당기＞,491.6,538.9,619.6,601.7,833.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"52,278,181","52,045,628","52,011,075","52,141,075","52,141,075","52,141,075", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,48,-9,105,345,319,,-7, 
  영업활동현금흐름＜당기＞,25.7,-4.9,56.0,183.7,170.2,, , 
  보통주수정평균발행주식수＜당기＞,"53,267,083","53,267,083","53,267,083","53,267,083",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 SPS,433,464,535,870,985,,13, 
  매출액＜당기＞,230.8,247.0,284.9,463.6,524.7,, , 
  보통주수정평균발행주식수＜당기＞,"53,267,083","53,267,083","53,267,083","53,267,083",,, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,,, , 
펼치기 PER,54.06,22.20,16.45,N/A,17.33,,103.11, 
  보통주수정주가(기말)＜당기＞,"2,800","2,090","2,660","13,250","7,970","5,130", , 
  EPS＜당기＞,52,94,162,-24,460,, , 
펼치기 PBR,2.98,2.02,2.23,11.48,4.99,,-56.55, 
  보통주수정주가(기말)＜당기＞,"2,800","2,090","2,660","13,250","7,970","5,130", , 
  BPS＜당기＞,940,"1,035","1,191","1,154","1,598",, , 
펼치기 PCR,57.99,-229.36,25.29,38.42,24.95,,-35.07, 
  보통주수정주가(기말)＜당기＞,"2,800","2,090","2,660","13,250","7,970","5,130", , 
  CPS＜당기＞,48,-9,105,345,319,, , 
펼치기 PSR,6.46,4.51,4.97,15.23,8.09,,-46.86, 
  보통주수정주가(기말)＜당기＞,"2,800","2,090","2,660","13,250","7,970","5,130", , 
  SPS＜당기＞,433,464,535,870,985,, , 
펼치기 EV/EBITDA,30.88,15.57,18.36,33.55,19.82,,-40.91, 
  EV＜당기＞,"1,227.8",931.6,"1,344.8","6,774.2","3,852.7",, , 
  EBITDA＜당기＞,39.8,59.8,73.2,201.9,194.4,, , 
펼치기 DPS,0,10,20,30,40,,33, 
  현금DPS,0,10,20,30,40,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.48,0.75,0.23,0.50,,0.28, 
  현금배당성향(%),0.00,10.38,12.08,-123.42,8.51,,131.93, 
