항목,2017/03,2018/03,2019/03,2020/03,2021/03,"2022/03(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,51,136,156,-45,167,,469, 
  당기순이익(지배)＜당기＞,21.1,61.5,79.9,-24.1,88.7,, , 
  보통주수정평균발행주식수＜당기＞,"41,298,640","45,200,000","51,208,992","53,234,000","53,234,000","53,234,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,419,515,"1,115","1,006","1,137",,13, 
  자본총계(지배)＜당기＞,189.3,232.9,593.6,535.7,605.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"45,200,000","45,200,000","53,234,000","53,234,000","53,234,000","53,234,000", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,9,258,248,-272,2,,101, 
  영업활동현금흐름＜당기＞,3.7,116.6,127.1,-144.6,1.2,, , 
  보통주수정평균발행주식수＜당기＞,"41,298,640","45,200,000","51,208,992","53,234,000","53,234,000","53,234,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,261,397,597,217,562,,158, 
  매출액＜당기＞,107.8,179.6,305.9,115.7,298.9,, , 
  보통주수정평균발행주식수＜당기＞,"41,298,640","45,200,000","51,208,992","53,234,000","53,234,000","53,234,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,13.62,N/A,26.92,,127.22, 
  보통주수정주가(기말)＜당기＞,,,"2,125","4,470","4,485","3,700", , 
  EPS＜당기＞,51,136,156,-45,167,, , 
펼치기 PBR,0.00,0.00,1.91,4.44,3.94,,-11.23, 
  보통주수정주가(기말)＜당기＞,,,"2,125","4,470","4,485","3,700", , 
  BPS＜당기＞,419,515,"1,115","1,006","1,137",, , 
펼치기 PCR,,,8.56,-16.45,"2,039.95",,"12,497.59", 
  보통주수정주가(기말)＜당기＞,,,"2,125","4,470","4,485","3,700", , 
  CPS＜당기＞,9,258,248,-272,2,, , 
펼치기 PSR,,,3.56,20.57,7.99,,-61.18, 
  보통주수정주가(기말)＜당기＞,,,"2,125","4,470","4,485","3,700", , 
  SPS＜당기＞,261,397,597,217,562,, , 
펼치기 EV/EBITDA,,,12.46,-128.47,19.73,,115.36, 
  EV＜당기＞,,,"1,006.7","2,301.1","2,308.7",, , 
  EBITDA＜당기＞,26.9,76.4,80.8,-17.9,117.0,, , 
펼치기 DPS,0,0,60,30,50,,67, 
  현금DPS,0,0,60,30,50,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,,,2.82,0.67,1.11,,0.44, 
  현금배당성향(%),0.00,0.00,39.97,-66.38,30.02,,96.40, 
