항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,245,191,141,24,-97,,-507, 
  당기순이익(지배)＜당기＞,36.0,29.0,21.4,3.6,-14.8,, , 
  보통주수정평균발행주식수＜당기＞,"14,702,767","15,170,500","15,170,500","15,170,500","15,170,500",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"3,436","3,595","3,715","3,704","3,621",,-2, 
  자본총계(지배)＜당기＞,521.2,545.4,563.6,562.0,549.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"15,170,500","15,170,500","15,170,500","15,170,500","15,170,500",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,311,51,-297,123,2,,-99, 
  영업활동현금흐름＜당기＞,45.7,7.7,-45.1,18.7,0.2,, , 
  보통주수정평균발행주식수＜당기＞,"14,702,767","15,170,500","15,170,500","15,170,500","15,170,500",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"4,199","4,200","4,473","4,425","4,878",,10, 
  매출액＜당기＞,617.3,637.2,678.5,671.3,740.1,, , 
  보통주수정평균발행주식수＜당기＞,"14,702,767","15,170,500","15,170,500","15,170,500","15,170,500",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,30.59,38.40,48.40,382.34,N/A,,-117.34, 
  보통주수정주가(기말)＜당기＞,"7,500","7,330","6,820","9,140","6,450","5,680", , 
  EPS＜당기＞,245,191,141,24,-97,, , 
펼치기 PBR,2.18,2.04,1.84,2.47,1.78,,-27.80, 
  보통주수정주가(기말)＜당기＞,"7,500","7,330","6,820","9,140","6,450","5,680", , 
  BPS＜당기＞,"3,436","3,595","3,715","3,704","3,621",, , 
펼치기 PCR,24.14,143.62,-22.96,74.34,"4,220.66",,"5,577.49", 
  보통주수정주가(기말)＜당기＞,"7,500","7,330","6,820","9,140","6,450","5,680", , 
  CPS＜당기＞,311,51,-297,123,2,, , 
펼치기 PSR,1.79,1.75,1.52,2.07,1.32,,-35.99, 
  보통주수정주가(기말)＜당기＞,"7,500","7,330","6,820","9,140","6,450","5,680", , 
  SPS＜당기＞,"4,199","4,200","4,473","4,425","4,878",, , 
펼치기 EV/EBITDA,20.56,32.95,44.55,-114.36,61.52,,153.80, 
  EV＜당기＞,"1,148.0","1,376.1","1,559.1","1,813.3","1,432.9",, , 
  EBITDA＜당기＞,55.8,41.8,35.0,-15.9,23.3,, , 
펼치기 DPS,33,33,28,,,, , 
  현금DPS,33,33,28,,,, , 
  주식DPS,0,0,,,,, , 
  현금배당수익률,0.44,0.45,0.41,,,, , 
  현금배당성향(%),13.89,17.29,19.87,0.00,,, , 
