항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,284","1,608","3,643","1,310","3,149",,140, 
  당기순이익(지배)＜당기＞,90.9,113.9,259.4,94.2,226.5,, , 
  보통주수정평균발행주식수＜당기＞,"7,080,273","7,080,273","7,120,977","7,193,273","7,193,273",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"13,729","15,342","19,062","20,388","23,578",,16, 
  자본총계(지배)＜당기＞,972.0,"1,086.2","1,363.9","1,458.6","1,660.7",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"7,080,273","7,080,273","7,155,392","7,154,392","7,043,238","6,973,583", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,571","2,108","3,761","2,085","2,463",,18, 
  영업활동현금흐름＜당기＞,111.2,149.2,267.9,150.0,177.1,, , 
  보통주수정평균발행주식수＜당기＞,"7,080,273","7,080,273","7,120,977","7,193,273","7,193,273",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"6,647","7,451","10,129","8,031","10,089",,26, 
  매출액＜당기＞,470.6,527.6,721.3,577.7,725.7,, , 
  보통주수정평균발행주식수＜당기＞,"7,080,273","7,080,273","7,120,977","7,193,273","7,193,273",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,18.23,16.17,9.29,22.67,7.92,,-65.05, 
  보통주수정주가(기말)＜당기＞,"23,400","26,000","33,850","29,700","24,950","23,150", , 
  EPS＜당기＞,"1,284","1,608","3,643","1,310","3,149",, , 
펼치기 PBR,1.70,1.69,1.78,1.46,1.06,,-27.36, 
  보통주수정주가(기말)＜당기＞,"23,400","26,000","33,850","29,700","24,950","23,150", , 
  BPS＜당기＞,"13,729","15,342","19,062","20,388","23,578",, , 
펼치기 PCR,14.90,12.34,9.00,14.25,10.13,,-28.88, 
  보통주수정주가(기말)＜당기＞,"23,400","26,000","33,850","29,700","24,950","23,150", , 
  CPS＜당기＞,"1,571","2,108","3,761","2,085","2,463",, , 
펼치기 PSR,3.52,3.49,3.34,3.70,2.47,,-33.13, 
  보통주수정주가(기말)＜당기＞,"23,400","26,000","33,850","29,700","24,950","23,150", , 
  SPS＜당기＞,"6,647","7,451","10,129","8,031","10,089",, , 
펼치기 EV/EBITDA,7.42,7.63,6.72,12.02,6.63,,-44.85, 
  EV＜당기＞,"1,168.9","1,215.9","1,790.3","1,560.9","1,267.4",, , 
  EBITDA＜당기＞,157.6,159.5,266.4,129.9,191.2,, , 
펼치기 DPS,0,0,,,,, , 
  현금DPS,0,0,,,,, , 
  주식DPS,0,0,,,,, , 
  현금배당수익률,0.00,0.00,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
