항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"2,096","1,072",566,"1,659",928,"2,541",-44,174
  당기순이익(지배)＜당기＞,380.0,200.7,108.5,320.6,179.9,492.7, , 
  보통주수정평균발행주식수＜당기＞,"18,131,195","18,721,677","19,173,989","19,318,786","19,382,268","19,388,368", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"8,260","9,004","9,365","10,812","11,558","14,076",7,22
  자본총계(지배)＜당기＞,"1,509.3","1,635.4","1,753.5","2,024.3","2,172.1","2,623.3", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,273,681","18,162,771","18,722,921","18,722,921","18,792,503","18,636,915", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,443","2,112","1,071","1,299",124,"3,198",-90,"2,475"
  영업활동현금흐름＜당기＞,261.6,395.5,205.3,251.0,24.1,653.3, , 
  보통주수정평균발행주식수＜당기＞,"18,131,195","18,721,677","19,173,989","19,318,786","19,382,268","19,388,368", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"12,287","10,347","9,746","11,810","13,204","16,148",12,22
  매출액＜당기＞,"2,227.7","1,937.1","1,868.7","2,281.5","2,559.2","3,130.8", , 
  보통주수정평균발행주식수＜당기＞,"18,131,195","18,721,677","19,173,989","19,318,786","19,382,268","19,388,368", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,9.80,8.55,24.55,14.25,24.34,8.38,70.81,-65.57
  보통주수정주가(기말)＜당기＞,"20,550","9,170","13,900","23,650","22,600","21,300", , 
  EPS＜당기＞,"2,096","1,072",566,"1,659",928,"2,541", , 
펼치기 PBR,2.49,1.02,1.48,2.19,1.96,1.51,-10.61,-22.61
  보통주수정주가(기말)＜당기＞,"20,550","9,170","13,900","23,650","22,600","21,300", , 
  BPS＜당기＞,"8,260","9,004","9,365","10,812","11,558","14,076", , 
펼치기 PCR,14.25,4.34,12.98,18.20,182.01,6.66,899.88,-96.34
  보통주수정주가(기말)＜당기＞,"20,550","9,170","13,900","23,650","22,600","21,300", , 
  CPS＜당기＞,"1,443","2,112","1,071","1,299",124,"3,198", , 
펼치기 PSR,1.67,0.89,1.43,2.00,1.71,1.32,-14.53,-22.94
  보통주수정주가(기말)＜당기＞,"20,550","9,170","13,900","23,650","22,600","21,300", , 
  SPS＜당기＞,"12,287","10,347","9,746","11,810","13,204","16,148", , 
펼치기 EV/EBITDA,10.32,9.23,12.02,12.37,13.53,7.34,9.33,-45.74
  EV＜당기＞,"4,967.2","2,957.8","3,896.7","5,822.0","6,316.8","5,389.7", , 
  EBITDA＜당기＞,481.2,320.5,324.1,470.6,467.0,734.3, , 
펼치기 DPS,230,230,230,230,230,,0, 
  현금DPS,230,230,230,230,230,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.12,2.51,1.65,0.97,1.02,1.27,0.05,0.25
  현금배당성향(%),11.06,20.81,39.67,13.43,24.02,10.63,10.59,-13.40
