항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,508,-420,423,-36,62,,274, 
  당기순이익(지배)＜당기＞,108.9,-112.0,138.1,-13.2,24.2,, , 
  보통주수정평균발행주식수＜당기＞,"21,414,070","26,680,480","32,656,292","36,936,313","38,705,758","38,806,582", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,678","5,676","5,499","5,296","5,455",,3, 
  자본총계(지배)＜당기＞,"1,438.5","1,687.5","2,013.0","2,013.5","2,116.7",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"21,541,183","29,729,945","36,604,782","38,020,946","38,803,942","38,803,942", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,729","3,638","1,889",989,"2,083",,111, 
  영업활동현금흐름＜당기＞,370.3,970.7,616.8,365.4,806.3,, , 
  보통주수정평균발행주식수＜당기＞,"21,414,070","26,680,480","32,656,292","36,936,313","38,705,758","38,806,582", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"19,983","14,878","13,498","11,931","12,384",,4, 
  매출액＜당기＞,"4,279.3","3,969.4","4,408.0","4,407.0","4,793.3",, , 
  보통주수정평균발행주식수＜당기＞,"21,414,070","26,680,480","32,656,292","36,936,313","38,705,758","38,806,582", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,7.44,N/A,6.14,N/A,51.21,,162.94, 
  보통주수정주가(기말)＜당기＞,"3,784","2,040","2,595","2,915","3,200","3,545", , 
  EPS＜당기＞,508,-420,423,-36,62,, , 
펼치기 PBR,0.57,0.36,0.47,0.55,0.59,,6.57, 
  보통주수정주가(기말)＜당기＞,"3,784","2,040","2,595","2,915","3,200","3,545", , 
  BPS＜당기＞,"6,678","5,676","5,499","5,296","5,455",, , 
펼치기 PCR,2.19,0.56,1.37,2.95,1.54,,-47.86, 
  보통주수정주가(기말)＜당기＞,"3,784","2,040","2,595","2,915","3,200","3,545", , 
  CPS＜당기＞,"1,729","3,638","1,889",989,"2,083",, , 
펼치기 PSR,0.19,0.14,0.19,0.24,0.26,,5.77, 
  보통주수정주가(기말)＜당기＞,"3,784","2,040","2,595","2,915","3,200","3,545", , 
  SPS＜당기＞,"19,983","14,878","13,498","11,931","12,384",, , 
펼치기 EV/EBITDA,5.90,5.88,4.66,5.37,5.89,,9.61, 
  EV＜당기＞,"3,410.4","2,923.7","3,483.2","3,658.2","3,886.2",, , 
  EBITDA＜당기＞,578.3,497.2,747.6,680.7,659.7,, , 
펼치기 DPS,0,0,0,,,, , 
  현금DPS,0,0,0,,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,0.00,0.00,0.00,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
