항목,2017/12,2018/12,2019/06,2020/06,2021/06,"2022/06(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,79,-250,-303,-737,-612,,17, 
  당기순이익(지배)＜당기＞,15.0,-47.5,-57.6,-195.3,-333.7,, , 
  보통주수정평균발행주식수＜당기＞,"19,000,928","19,000,928","19,000,928","26,484,541","54,560,978","81,077,985", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,395,864,653,"1,138",839,,-26, 
  자본총계(지배)＜당기＞,75.1,137.0,124.1,454.1,595.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"19,000,928","15,865,578","19,000,928","39,896,331","70,914,180","91,265,455", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,166,-120,-147,125,-122,,-198, 
  영업활동현금흐름＜당기＞,31.5,-22.8,-28.0,33.1,-66.5,, , 
  보통주수정평균발행주식수＜당기＞,"19,000,928","19,000,928","19,000,928","26,484,541","54,560,978","81,077,985", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,134","1,006",311,"2,170",818,,-62, 
  매출액＜당기＞,215.4,191.2,59.0,574.8,446.3,, , 
  보통주수정평균발행주식수＜당기＞,"19,000,928","19,000,928","19,000,928","26,484,541","54,560,978","81,077,985", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,N/A,N/A,N/A,N/A,,16.54, 
  보통주수정주가(기말)＜당기＞,,"1,390","1,935","3,200","2,215","1,480", , 
  EPS＜당기＞,79,-250,-303,-737,-612,, , 
펼치기 PBR,,1.61,2.96,2.81,2.64,,-6.10, 
  보통주수정주가(기말)＜당기＞,,"1,390","1,935","3,200","2,215","1,480", , 
  BPS＜당기＞,395,864,653,"1,138",839,, , 
펼치기 PCR,,-11.58,-13.12,25.63,-18.17,,-170.91, 
  보통주수정주가(기말)＜당기＞,,"1,390","1,935","3,200","2,215","1,480", , 
  CPS＜당기＞,166,-120,-147,125,-122,, , 
펼치기 PSR,,1.38,6.23,1.47,2.71,,83.64, 
  보통주수정주가(기말)＜당기＞,,"1,390","1,935","3,200","2,215","1,480", , 
  SPS＜당기＞,"1,134","1,006",311,"2,170",818,, , 
펼치기 EV/EBITDA,,-399.80,-13.22,34.88,198.09,,467.93, 
  EV＜당기＞,,306.7,413.8,"1,488.4","1,465.4",, , 
  EBITDA＜당기＞,27.4,-0.8,-31.3,42.7,7.4,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,0.00,,0.00, 
