항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,262,597,663,-229,757,"1,245",430,65
  당기순이익(지배)＜당기＞,31.1,70.9,78.7,-27.2,89.9,148.0, , 
  보통주수정평균발행주식수＜당기＞,"11,880,786","11,882,841","11,882,871","11,882,871","11,882,871",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"6,787","7,237","7,723","7,403","8,297","9,782",12,18
  자본총계(지배)＜당기＞,786.8,839.0,879.7,784.8,879.6,"1,037.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,592,701","11,593,701","11,390,598","10,601,395","10,601,395","10,601,395", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,835,705,"1,140",857,"1,923","1,692",124,-12
  영업활동현금흐름＜당기＞,99.2,83.7,135.5,101.8,228.5,192.0, , 
  보통주수정평균발행주식수＜당기＞,"11,880,786","11,882,841","11,882,871","11,882,871","11,882,871",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"5,925","6,637","7,405","5,898","7,996","9,117",36,14
  매출액＜당기＞,703.9,788.6,879.9,700.9,950.2,"1,083.3", , 
  보통주수정평균발행주식수＜당기＞,"11,880,786","11,882,841","11,882,871","11,882,871","11,882,871",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,51.01,13.49,12.57,N/A,11.82,8.23,136.35,-30.35
  보통주수정주가(기말)＜당기＞,"13,350","8,050","8,330","7,450","8,940","10,250", , 
  EPS＜당기＞,262,597,663,-229,757,"1,245", , 
펼치기 PBR,1.97,1.11,1.08,1.01,1.08,1.05,7.07,-2.75
  보통주수정주가(기말)＜당기＞,"13,350","8,050","8,330","7,450","8,940","10,250", , 
  BPS＜당기＞,"6,787","7,237","7,723","7,403","8,297","9,782", , 
펼치기 PCR,15.99,11.42,7.31,8.69,4.65,6.06,-46.51,30.32
  보통주수정주가(기말)＜당기＞,"13,350","8,050","8,330","7,450","8,940","10,250", , 
  CPS＜당기＞,835,705,"1,140",857,"1,923","1,692", , 
펼치기 PSR,2.25,1.21,1.12,1.26,1.12,1.12,-11.49,0.56
  보통주수정주가(기말)＜당기＞,"13,350","8,050","8,330","7,450","8,940","10,250", , 
  SPS＜당기＞,"5,925","6,637","7,405","5,898","7,996","9,117", , 
펼치기 EV/EBITDA,13.96,9.21,7.53,9.76,9.22,6.05,-5.59,-34.38
  EV＜당기＞,"1,954.2","1,278.2","1,311.6","1,184.3","1,344.3","1,408.0", , 
  EBITDA＜당기＞,140.0,138.9,174.2,121.3,145.9,232.8, , 
펼치기 DPS,150,150,150,100,200,,100, 
  현금DPS,150,150,150,100,200,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,1.12,1.86,1.80,1.34,2.24,1.95,0.89,-0.29
  현금배당성향(%),55.92,24.53,21.70,-38.92,23.58,16.06,62.51,-7.53
