항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-34,182,348,219,73,,-67, 
  당기순이익(지배)＜당기＞,-5.5,29.3,55.8,35.3,11.7,, , 
  보통주수정평균발행주식수＜당기＞,"16,062,409","16,062,409","16,062,409","16,062,409","16,062,409","16,062,409", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"3,060","3,192","3,490","3,660","3,683",,1, 
  자본총계(지배)＜당기＞,491.5,512.8,560.6,587.8,591.5,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,061,855","16,061,855","16,061,855","16,061,855","16,062,409","16,062,409", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,292,310,453,426,465,,9, 
  영업활동현금흐름＜당기＞,46.9,49.9,72.8,68.5,74.6,, , 
  보통주수정평균발행주식수＜당기＞,"16,062,409","16,062,409","16,062,409","16,062,409","16,062,409","16,062,409", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"2,967","2,646","2,815","2,752","3,037",,10, 
  매출액＜당기＞,476.6,424.9,452.1,442.0,487.8,, , 
  보통주수정평균발행주식수＜당기＞,"16,062,409","16,062,409","16,062,409","16,062,409","16,062,409","16,062,409", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,45.74,19.36,24.10,71.45,,196.43, 
  보통주수정주가(기말)＜당기＞,"5,920","8,330","6,730","5,290","5,220","5,620", , 
  EPS＜당기＞,-34,182,348,219,73,, , 
펼치기 PBR,1.93,2.61,1.93,1.45,1.42,,-1.94, 
  보통주수정주가(기말)＜당기＞,"5,920","8,330","6,730","5,290","5,220","5,620", , 
  BPS＜당기＞,"3,060","3,192","3,490","3,660","3,683",, , 
펼치기 PCR,20.26,26.83,14.86,12.41,11.24,,-9.43, 
  보통주수정주가(기말)＜당기＞,"5,920","8,330","6,730","5,290","5,220","5,620", , 
  CPS＜당기＞,292,310,453,426,465,, , 
펼치기 PSR,2.00,3.15,2.39,1.92,1.72,,-10.60, 
  보통주수정주가(기말)＜당기＞,"5,920","8,330","6,730","5,290","5,220","5,620", , 
  SPS＜당기＞,"2,967","2,646","2,815","2,752","3,037",, , 
펼치기 EV/EBITDA,50.25,21.88,10.26,9.08,20.94,,130.44, 
  EV＜당기＞,807.6,"1,154.6",842.5,559.1,484.6,, , 
  EBITDA＜당기＞,16.1,52.8,82.1,61.5,23.1,, , 
펼치기 DPS,50,50,50,50,50,,0, 
  현금DPS,50,50,50,50,50,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.84,0.60,0.74,0.95,0.96,,0.01, 
  현금배당성향(%),-145.22,27.45,14.38,22.78,68.44,,45.66, 
