항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-18,188,208,169,537,,217, 
  당기순이익(지배)＜당기＞,-3.6,39.3,43.9,36.4,115.4,, , 
  보통주수정평균발행주식수＜당기＞,"20,059,099","20,916,684","21,116,525","21,491,029","21,491,029","21,491,029", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,193","4,442","4,525","4,698","5,274",,12, 
  자본총계(지배)＜당기＞,877.0,906.8,949.8,986.2,"1,106.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"20,915,684","20,415,684","20,990,029","20,990,029","20,990,029",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,243,282,-82,142,256,,81, 
  영업활동현금흐름＜당기＞,48.7,59.0,-17.3,30.5,55.1,, , 
  보통주수정평균발행주식수＜당기＞,"20,059,099","20,916,684","21,116,525","21,491,029","21,491,029","21,491,029", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,717","2,247","2,111","1,677","1,692",,1, 
  매출액＜당기＞,344.4,470.1,445.7,360.5,363.5,, , 
  보통주수정평균발행주식수＜당기＞,"20,059,099","20,916,684","21,116,525","21,491,029","21,491,029","21,491,029", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,9.38,8.92,10.80,6.17,,-42.86, 
  보통주수정주가(기말)＜당기＞,"1,970","1,760","1,855","1,830","3,315","2,690", , 
  EPS＜당기＞,-18,188,208,169,537,, , 
펼치기 PBR,0.47,0.40,0.41,0.39,0.63,,61.39, 
  보통주수정주가(기말)＜당기＞,"1,970","1,760","1,855","1,830","3,315","2,690", , 
  BPS＜당기＞,"4,193","4,442","4,525","4,698","5,274",, , 
펼치기 PCR,8.11,6.24,-22.70,12.89,12.93,,0.26, 
  보통주수정주가(기말)＜당기＞,"1,970","1,760","1,855","1,830","3,315","2,690", , 
  CPS＜당기＞,243,282,-82,142,256,, , 
펼치기 PSR,1.15,0.78,0.88,1.09,1.96,,79.61, 
  보통주수정주가(기말)＜당기＞,"1,970","1,760","1,855","1,830","3,315","2,690", , 
  SPS＜당기＞,"1,717","2,247","2,111","1,677","1,692",, , 
펼치기 EV/EBITDA,-11.25,3.41,9.90,-48.94,73.50,,250.18, 
  EV＜당기＞,237.5,91.6,397.2,451.3,618.6,, , 
  EBITDA＜당기＞,-21.1,26.8,40.1,-9.2,8.4,, , 
펼치기 DPS,0,50,0,50,50,,0, 
  현금DPS,0,50,0,50,50,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,2.84,0.00,2.73,1.51,,-1.22, 
  현금배당성향(%),0.00,26.01,0.00,28.83,9.09,,-19.74, 
