항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,050","1,278",941,"1,044","1,301","2,144",25,65
  당기순이익(지배)＜당기＞,238.5,358.3,264.2,296.2,390.5,643.6, , 
  보통주수정평균발행주식수＜당기＞,"22,711,213","28,038,406","28,067,714","28,368,512","30,007,634","30,014,185", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"13,141","14,305","15,242","20,309","22,785","24,927",12,9
  자본총계(지배)＜당기＞,"3,684.4","4,012.9","4,282.5","6,093.5","6,838.6","7,481.7", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"28,037,240","28,051,490","28,096,370","30,004,345","30,014,185","30,014,185", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-316,"-1,036",-434,184,-279,"5,935",-252,"2,226"
  영업활동현금흐름＜당기＞,-71.8,-290.5,-121.8,52.1,-83.8,"1,479.6", , 
  보통주수정평균발행주식수＜당기＞,"22,711,213","28,038,406","28,067,714","28,368,512","30,007,634","30,014,185", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"12,628","13,539","16,698","18,532","16,233","20,837",-12,28
  매출액＜당기＞,"2,867.9","3,796.1","4,686.6","5,257.3","4,871.1","6,254.0", , 
  보통주수정평균발행주식수＜당기＞,"22,711,213","28,038,406","28,067,714","28,368,512","30,007,634","30,014,185", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,61.90,72.30,85.93,88.69,69.93,37.31,-21.15,-46.65
  보통주수정주가(기말)＜당기＞,"65,000","92,400","80,900","92,600","91,000","80,000", , 
  EPS＜당기＞,"1,050","1,278",941,"1,044","1,301","2,144", , 
펼치기 PBR,4.95,6.46,5.31,4.56,3.99,3.21,-12.41,-19.64
  보통주수정주가(기말)＜당기＞,"65,000","92,400","80,900","92,600","91,000","80,000", , 
  BPS＜당기＞,"13,141","14,305","15,242","20,309","22,785","24,927", , 
펼치기 PCR,-205.66,-89.17,-186.49,504.16,-326.04,13.48,-164.67,104.13
  보통주수정주가(기말)＜당기＞,"65,000","92,400","80,900","92,600","91,000","80,000", , 
  CPS＜당기＞,-316,"-1,036",-434,184,-279,"5,935", , 
펼치기 PSR,5.15,6.82,4.85,5.00,5.61,3.84,12.19,-31.51
  보통주수정주가(기말)＜당기＞,"65,000","92,400","80,900","92,600","91,000","80,000", , 
  SPS＜당기＞,"12,628","13,539","16,698","18,532","16,233","20,837", , 
펼치기 EV/EBITDA,22.09,21.12,14.82,16.20,17.55,11.51,8.36,-34.39
  EV＜당기＞,"16,408.0","24,328.8","21,575.3","26,773.7","26,613.4","22,661.4", , 
  EBITDA＜당기＞,742.8,"1,151.7","1,455.4","1,653.2","1,516.5","1,968.0", , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,0.00, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
