항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,146","1,647","1,705","1,954","1,853","2,371",-5,28
  당기순이익(지배)＜당기＞,157.3,226.2,234.3,268.4,254.5,326.0, , 
  보통주수정평균발행주식수＜당기＞,"13,727,483","13,736,367","13,737,238","13,737,238","13,737,238","13,749,353", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"11,854","13,308","14,605","16,145","19,737","21,629",22,10
  자본총계(지배)＜당기＞,"1,628.0","1,809.3","1,985.6","2,194.9","2,683.3","2,970.0", , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"13,733,298","13,595,061","13,595,061","13,595,061","13,595,061","13,731,535", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,"1,630","1,423","2,763","2,520","1,254","3,346",-50,167
  영업활동현금흐름＜당기＞,223.8,195.4,379.5,346.1,172.2,300.0, , 
  보통주수정평균발행주식수＜당기＞,"13,727,483","13,736,367","13,737,238","13,737,238","13,737,238","13,749,353", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"11,434","12,594","13,820","14,829","16,956","19,383",14,14
  매출액＜당기＞,"1,569.6","1,730.0","1,898.4","2,037.1","2,329.3","2,665.0", , 
  보통주수정평균발행주식수＜당기＞,"13,727,483","13,736,367","13,737,238","13,737,238","13,737,238","13,749,353", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,22.08,13.66,15.07,15.36,16.33,13.05,6.33,-20.05
  보통주수정주가(기말)＜당기＞,"25,300","22,500","25,700","30,000","30,250","30,950", , 
  EPS＜당기＞,"1,146","1,647","1,705","1,954","1,853","2,371", , 
펼치기 PBR,2.13,1.69,1.76,1.86,1.53,1.43,-17.52,-6.63
  보통주수정주가(기말)＜당기＞,"25,300","22,500","25,700","30,000","30,250","30,950", , 
  BPS＜당기＞,"11,854","13,308","14,605","16,145","19,737","21,629", , 
펼치기 PCR,15.52,15.81,9.30,11.91,24.13,9.25,102.65,-61.66
  보통주수정주가(기말)＜당기＞,"25,300","22,500","25,700","30,000","30,250","30,950", , 
  CPS＜당기＞,"1,630","1,423","2,763","2,520","1,254","3,346", , 
펼치기 PSR,2.21,1.79,1.86,2.02,1.78,1.60,-11.82,-10.49
  보통주수정주가(기말)＜당기＞,"25,300","22,500","25,700","30,000","30,250","30,950", , 
  SPS＜당기＞,"11,434","12,594","13,820","14,829","16,956","19,383", , 
펼치기 EV/EBITDA,12.07,9.15,8.54,9.20,9.09,,-1.21, 
  EV＜당기＞,"3,622.1","3,196.9","3,431.9","3,808.3","4,157.5",, , 
  EBITDA＜당기＞,300.1,349.5,401.9,413.7,457.2,474.0, , 
펼치기 DPS,100,150,200,250,300,,20, 
  현금DPS,100,150,200,250,300,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.40,0.67,0.78,0.83,0.99,0.97,0.16,-0.02
  현금배당성향(%),8.73,9.02,11.61,12.66,16.02,12.66,3.36,-3.37
