항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,,-117,-172,-369,-549,,-49, 
  당기순이익(지배)＜당기＞,,-70.4,-142.0,-304.6,-524.8,, , 
  보통주수정평균발행주식수＜당기＞,"45,095,052","60,057,211","82,325,340","82,645,012","95,556,429","98,725,778", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,,656,"1,408","1,018","1,644",,61, 
  자본총계(지배)＜당기＞,,540.5,"1,158.9",842.3,"1,620.4",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"59,158,340","82,325,340","82,325,340","82,725,340","98,582,010","98,741,510", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,,-110,-180,-350,-355,,-1, 
  영업활동현금흐름＜당기＞,,-66.2,-147.9,-289.1,-338.9,, , 
  보통주수정평균발행주식수＜당기＞,"45,095,052","60,057,211","82,325,340","82,645,012","95,556,429","98,725,778", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,,0,0,0,0,, , 
  매출액＜당기＞,,,,,,, , 
  보통주수정평균발행주식수＜당기＞,"45,095,052","60,057,211","82,325,340","82,645,012","95,556,429","98,725,778", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,,,N/A,, , 
  보통주수정주가(기말)＜당기＞,,,,,"10,350","6,130", , 
  EPS＜당기＞,,-117,-172,-369,-549,, , 
펼치기 PBR,,0.00,0.00,0.00,6.30,, , 
  보통주수정주가(기말)＜당기＞,,,,,"10,350","6,130", , 
  BPS＜당기＞,,656,"1,408","1,018","1,644",, , 
펼치기 PCR,,,,,-29.19,, , 
  보통주수정주가(기말)＜당기＞,,,,,"10,350","6,130", , 
  CPS＜당기＞,,-110,-180,-350,-355,, , 
펼치기 PSR,,,,,,, , 
  보통주수정주가(기말)＜당기＞,,,,,"10,350","6,130", , 
  SPS＜당기＞,,0,0,0,0,, , 
펼치기 EV/EBITDA,,,,,-17.43,, , 
  EV＜당기＞,,,,,"8,718.7",, , 
  EBITDA＜당기＞,,-72.9,-154.4,-302.8,-500.3,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,,,,,,, , 
  현금배당성향(%),,0.00,0.00,0.00,,, , 
