항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,233,554,"1,280","1,322",578,,-56, 
  당기순이익(지배)＜당기＞,27.3,65.9,152.3,157.3,68.7,, , 
  보통주수정평균발행주식수＜당기＞,"11,725,759","11,892,914","11,898,263","11,898,263","11,898,263","11,898,263", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"7,128","7,641","8,795","9,946","10,556",,6, 
  자본총계(지배)＜당기＞,823.8,892.5,"1,027.2","1,161.7","1,233.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,557,974","11,680,006","11,680,006","11,680,006","11,680,006",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,596,610,361,396,51,,-87, 
  영업활동현금흐름＜당기＞,69.9,72.5,42.9,47.1,6.0,, , 
  보통주수정평균발행주식수＜당기＞,"11,725,759","11,892,914","11,898,263","11,898,263","11,898,263","11,898,263", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,259","3,392","3,907","5,154","5,076",,-2, 
  매출액＜당기＞,382.1,403.4,464.9,613.2,604.0,, , 
  보통주수정평균발행주식수＜당기＞,"11,725,759","11,892,914","11,898,263","11,898,263","11,898,263","11,898,263", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,52.47,14.87,8.17,9.57,16.61,,73.67, 
  보통주수정주가(기말)＜당기＞,"12,200","8,240","10,450","12,650","9,600","9,150", , 
  EPS＜당기＞,233,554,"1,280","1,322",578,, , 
펼치기 PBR,1.71,1.08,1.19,1.27,0.91,,-28.50, 
  보통주수정주가(기말)＜당기＞,"12,200","8,240","10,450","12,650","9,600","9,150", , 
  BPS＜당기＞,"7,128","7,641","8,795","9,946","10,556",, , 
펼치기 PCR,20.47,13.52,28.98,31.97,189.29,,492.19, 
  보통주수정주가(기말)＜당기＞,"12,200","8,240","10,450","12,650","9,600","9,150", , 
  CPS＜당기＞,596,610,361,396,51,, , 
펼치기 PSR,3.74,2.43,2.67,2.45,1.89,,-22.95, 
  보통주수정주가(기말)＜당기＞,"12,200","8,240","10,450","12,650","9,600","9,150", , 
  SPS＜당기＞,"3,259","3,392","3,907","5,154","5,076",, , 
펼치기 EV/EBITDA,19.47,17.39,12.94,9.24,9.24,,-0.01, 
  EV＜당기＞,"1,282.0",741.1,846.6,987.9,635.4,, , 
  EBITDA＜당기＞,65.8,42.6,65.4,107.0,68.8,, , 
펼치기 DPS,50,50,100,100,100,,0, 
  현금DPS,50,50,100,100,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.41,0.61,0.96,0.79,1.04,,0.25, 
  현금배당성향(%),21.20,8.86,7.67,7.42,16.99,,9.57, 
