항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"3,398","3,022","2,817","2,072","1,787",,-14, 
  당기순이익(지배)＜당기＞,106.0,96.5,89.9,66.2,57.1,, , 
  보통주수정평균발행주식수＜당기＞,"3,121,062","3,192,883","3,192,883","3,192,883","3,192,883",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"33,514","36,145","39,003","41,610","44,633",,7, 
  자본총계(지배)＜당기＞,730.3,786.5,848.7,891.5,956.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"2,179,000","2,175,853","2,175,853","2,142,551","2,142,551","2,142,551", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"3,366","2,668","2,448","2,283","1,921",,-16, 
  영업활동현금흐름＜당기＞,105.1,85.2,78.2,72.9,61.3,, , 
  보통주수정평균발행주식수＜당기＞,"3,121,062","3,192,883","3,192,883","3,192,883","3,192,883",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"7,266","6,344","6,034","6,001","6,103",,2, 
  매출액＜당기＞,226.8,202.6,192.6,191.6,194.9,, , 
  보통주수정평균발행주식수＜당기＞,"3,121,062","3,192,883","3,192,883","3,192,883","3,192,883",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,8.37,7.58,7.61,9.12,13.40,,46.95, 
  보통주수정주가(기말)＜당기＞,"28,450","22,900","21,450","18,900","23,950","23,150", , 
  EPS＜당기＞,"3,398","3,022","2,817","2,072","1,787",, , 
펼치기 PBR,0.85,0.63,0.55,0.45,0.54,,18.13, 
  보통주수정주가(기말)＜당기＞,"28,450","22,900","21,450","18,900","23,950","23,150", , 
  BPS＜당기＞,"33,514","36,145","39,003","41,610","44,633",, , 
펼치기 PCR,8.45,8.58,8.76,8.28,12.47,,50.58, 
  보통주수정주가(기말)＜당기＞,"28,450","22,900","21,450","18,900","23,950","23,150", , 
  CPS＜당기＞,"3,366","2,668","2,448","2,283","1,921",, , 
펼치기 PSR,3.92,3.61,3.56,3.15,3.92,,24.60, 
  보통주수정주가(기말)＜당기＞,"28,450","22,900","21,450","18,900","23,950","23,150", , 
  SPS＜당기＞,"7,266","6,344","6,034","6,001","6,103",, , 
펼치기 EV/EBITDA,2.75,1.18,0.73,-0.66,0.76,,214.66, 
  EV＜당기＞,351.5,134.7,75.1,-60.8,55.2,, , 
  EBITDA＜당기＞,128.0,114.3,102.2,92.0,72.8,, , 
펼치기 DPS,"1,080",950,900,900,900,,0, 
  현금DPS,"1,080",950,900,900,900,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.80,4.15,4.20,4.76,3.76,,-1.00, 
  현금배당성향(%),22.20,21.42,21.77,29.14,33.80,,4.65, 
