항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,348",427,589,636,779,,22, 
  당기순이익(지배)＜당기＞,161.1,51.0,70.4,76.0,93.1,, , 
  보통주수정평균발행주식수＜당기＞,"11,954,227","11,954,227","11,954,227","11,954,227","11,954,227","11,954,227", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,925","5,220","5,635","6,408","7,213",,13, 
  자본총계(지배)＜당기＞,572.5,624.0,673.6,766.1,803.0,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"11,624,283","11,954,227","11,954,227","11,954,227","11,133,269","11,954,227", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,946,237,"2,601","3,272","3,231",,-1, 
  영업활동현금흐름＜당기＞,113.1,28.3,310.9,391.1,386.2,, , 
  보통주수정평균발행주식수＜당기＞,"11,954,227","11,954,227","11,954,227","11,954,227","11,954,227","11,954,227", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"9,555","10,591","10,175","9,824","10,737",,9, 
  매출액＜당기＞,"1,142.2","1,266.0","1,216.3","1,174.4","1,283.5",, , 
  보통주수정평균발행주식수＜당기＞,"11,954,227","11,954,227","11,954,227","11,954,227","11,954,227","11,954,227", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,4.95,12.07,7.53,7.82,8.86,,13.35, 
  보통주수정주가(기말)＜당기＞,"6,670","5,150","4,435","4,970","6,900","11,850", , 
  EPS＜당기＞,"1,348",427,589,636,779,, , 
펼치기 PBR,1.35,0.99,0.79,0.78,0.96,,23.35, 
  보통주수정주가(기말)＜당기＞,"6,670","5,150","4,435","4,970","6,900","11,850", , 
  BPS＜당기＞,"4,925","5,220","5,635","6,408","7,213",, , 
펼치기 PCR,7.05,21.77,1.71,1.52,2.14,,40.59, 
  보통주수정주가(기말)＜당기＞,"6,670","5,150","4,435","4,970","6,900","11,850", , 
  CPS＜당기＞,946,237,"2,601","3,272","3,231",, , 
펼치기 PSR,0.70,0.49,0.44,0.51,0.64,,27.03, 
  보통주수정주가(기말)＜당기＞,"6,670","5,150","4,435","4,970","6,900","11,850", , 
  SPS＜당기＞,"9,555","10,591","10,175","9,824","10,737",, , 
펼치기 EV/EBITDA,3.97,4.49,2.21,2.02,2.29,,13.38, 
  EV＜당기＞,455.8,473.7,767.4,815.1,948.3,, , 
  EBITDA＜당기＞,114.9,105.6,346.5,403.0,413.5,, , 
펼치기 DPS,70,200,230,240,,, , 
  현금DPS,70,200,230,240,,, , 
  주식DPS,0,0,0,,,, , 
  현금배당수익률,1.05,3.88,5.19,4.83,,, , 
  현금배당성향(%),5.05,46.86,39.05,37.74,,, , 
