항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-33,60,-38,62,15,,-76, 
  당기순이익(지배)＜당기＞,-33.0,87.4,-67.5,110.8,26.5,, , 
  보통주수정평균발행주식수＜당기＞,"98,670,826","144,629,505","178,695,217","178,695,217","178,695,217",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"1,143","1,218","1,179","1,299","1,247",,-4, 
  자본총계(지배)＜당기＞,"1,148.1","2,174.6","2,105.0","2,318.3","2,226.2",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"100,481,912","178,532,660","178,532,660","178,532,660","178,532,660",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,7,30,6,19,-74,,-493, 
  영업활동현금흐름＜당기＞,7.3,43.6,9.9,33.9,-132.9,, , 
  보통주수정평균발행주식수＜당기＞,"98,670,826","144,629,505","178,695,217","178,695,217","178,695,217",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,114,122,123,58,47,,-18, 
  매출액＜당기＞,112.4,175.8,219.0,103.2,84.2,, , 
  보통주수정평균발행주식수＜당기＞,"98,670,826","144,629,505","178,695,217","178,695,217","178,695,217",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,N/A,12.16,N/A,11.96,47.27,,295.18, 
  보통주수정주가(기말)＜당기＞,"1,623",735,830,742,701,582, , 
  EPS＜당기＞,-33,60,-38,62,15,, , 
펼치기 PBR,1.42,0.60,0.70,0.57,0.56,,-1.61, 
  보통주수정주가(기말)＜당기＞,"1,623",735,830,742,701,582, , 
  BPS＜당기＞,"1,143","1,218","1,179","1,299","1,247",, , 
펼치기 PCR,217.92,24.37,150.41,39.16,-9.42,,-124.07, 
  보통주수정주가(기말)＜당기＞,"1,623",735,830,742,701,582, , 
  CPS＜당기＞,7,30,6,19,-74,, , 
펼치기 PSR,14.24,6.05,6.77,12.85,14.88,,15.83, 
  보통주수정주가(기말)＜당기＞,"1,623",735,830,742,701,582, , 
  SPS＜당기＞,114,122,123,58,47,, , 
펼치기 EV/EBITDA,-57.48,376.81,"-1,632.15",-62.92,-31.90,,49.30, 
  EV＜당기＞,"1,080.6",949.5,"1,037.1","1,014.3",691.2,, , 
  EBITDA＜당기＞,-18.8,2.5,-0.6,-16.1,-21.7,, , 
펼치기 DPS,0,,,,,, , 
  현금DPS,0,,,,,, , 
  주식DPS,0,,,,,, , 
  현금배당수익률,0.00,,,,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
