항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,646","1,685","1,857","1,743","1,983",,14, 
  당기순이익(지배)＜당기＞,66.4,68.0,74.9,70.3,80.0,, , 
  보통주수정평균발행주식수＜당기＞,"4,034,800","4,034,800","4,034,800","4,034,800","4,034,800","4,034,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"17,013","18,486","19,830","21,543","23,124",,7, 
  자본총계(지배)＜당기＞,671.3,722.8,772.7,823.2,883.7,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"3,945,663","3,909,962","3,896,486","3,821,357","3,821,357","3,821,357", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,"1,574","1,371","2,099","2,270",299,,-87, 
  영업활동현금흐름＜당기＞,63.5,55.3,84.7,91.6,12.1,, , 
  보통주수정평균발행주식수＜당기＞,"4,034,800","4,034,800","4,034,800","4,034,800","4,034,800","4,034,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"12,637","12,388","12,091","11,780","13,398",,14, 
  매출액＜당기＞,509.9,499.8,487.8,475.3,540.6,, , 
  보통주수정평균발행주식수＜당기＞,"4,034,800","4,034,800","4,034,800","4,034,800","4,034,800","4,034,800", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,9.69,7.30,6.62,7.60,10.24,,34.69, 
  보통주수정주가(기말)＜당기＞,"15,950","12,300","12,300","13,250","20,300","15,250", , 
  EPS＜당기＞,"1,646","1,685","1,857","1,743","1,983",, , 
펼치기 PBR,0.94,0.67,0.62,0.62,0.88,,42.73, 
  보통주수정주가(기말)＜당기＞,"15,950","12,300","12,300","13,250","20,300","15,250", , 
  BPS＜당기＞,"17,013","18,486","19,830","21,543","23,124",, , 
펼치기 PCR,10.13,8.97,5.86,5.84,67.96,,"1,064.10", 
  보통주수정주가(기말)＜당기＞,"15,950","12,300","12,300","13,250","20,300","15,250", , 
  CPS＜당기＞,"1,574","1,371","2,099","2,270",299,, , 
펼치기 PSR,1.26,0.99,1.02,1.12,1.52,,34.71, 
  보통주수정주가(기말)＜당기＞,"15,950","12,300","12,300","13,250","20,300","15,250", , 
  SPS＜당기＞,"12,637","12,388","12,091","11,780","13,398",, , 
펼치기 EV/EBITDA,5.72,4.67,4.76,4.40,8.56,,94.38, 
  EV＜당기＞,440.4,364.8,340.7,310.6,643.0,, , 
  EBITDA＜당기＞,77.0,78.1,71.5,70.6,75.2,, , 
펼치기 DPS,500,500,500,500,500,,0, 
  현금DPS,500,500,500,500,500,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,3.13,4.07,4.07,3.77,2.46,,-1.31, 
  현금배당성향(%),29.73,28.76,26.01,27.16,23.88,,-3.28, 
