항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,44,-332,"1,410",-281,-365,,-30, 
  당기순이익(지배)＜당기＞,12.7,-102.2,436.5,-89.7,-118.5,, , 
  보통주수정평균발행주식수＜당기＞,"29,018,471","30,733,587","30,950,057","31,874,998","32,462,408","32,474,435", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,909","2,658","4,446","11,711","6,958",,-41, 
  자본총계(지배)＜당기＞,869.3,809.2,"1,358.6","3,741.2","2,227.0",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"29,886,276","30,446,087","30,560,901","31,945,379","32,005,379","32,005,379", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,61,-604,1,415,123,,-70, 
  영업활동현금흐름＜당기＞,17.8,-185.8,0.4,132.3,40.1,, , 
  보통주수정평균발행주식수＜당기＞,"29,018,471","30,733,587","30,950,057","31,874,998","32,462,408","32,474,435", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,708","3,822","4,461","4,487","5,131",,14, 
  매출액＜당기＞,"1,075.9","1,174.7","1,380.8","1,430.2","1,665.7",, , 
  보통주수정평균발행주식수＜당기＞,"29,018,471","30,733,587","30,950,057","31,874,998","32,462,408","32,474,435", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,249.47,N/A,5.94,N/A,N/A,,52.28, 
  보통주수정주가(기말)＜당기＞,"10,950","10,400","8,380","10,350","6,410","5,010", , 
  EPS＜당기＞,44,-332,"1,410",-281,-365,, , 
펼치기 PBR,3.76,3.91,1.89,0.88,0.92,,4.24, 
  보통주수정주가(기말)＜당기＞,"10,950","10,400","8,380","10,350","6,410","5,010", , 
  BPS＜당기＞,"2,909","2,658","4,446","11,711","6,958",, , 
펼치기 PCR,178.84,-17.21,"6,882.09",24.94,51.93,,108.21, 
  보통주수정주가(기말)＜당기＞,"10,950","10,400","8,380","10,350","6,410","5,010", , 
  CPS＜당기＞,61,-604,1,415,123,, , 
펼치기 PSR,2.95,2.72,1.88,2.31,1.25,,-45.84, 
  보통주수정주가(기말)＜당기＞,"10,950","10,400","8,380","10,350","6,410","5,010", , 
  SPS＜당기＞,"3,708","3,822","4,461","4,487","5,131",, , 
펼치기 EV/EBITDA,113.33,-431.30,37.82,-218.34,-96.38,,55.86, 
  EV＜당기＞,"3,510.8","3,493.4","2,959.7","3,576.4","2,313.0",, , 
  EBITDA＜당기＞,31.0,-8.1,78.3,-16.4,-24.0,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
