항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,"1,801","-1,677",-796,"1,976","2,509",,27, 
  당기순이익(지배)＜당기＞,339.1,-336.2,-176.9,462.4,776.7,, , 
  보통주수정평균발행주식수＜당기＞,"18,830,273","20,049,982","22,230,715","23,399,710","30,951,479","32,667,416", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"4,480","3,401","2,953","4,919","12,411",,152, 
  자본총계(지배)＜당기＞,850.0,724.7,688.2,"1,162.9","3,932.7",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,973,905","21,310,908","23,303,649","23,641,089","31,687,225","32,928,627", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-264,-668,-267,-345,-640,,-85, 
  영업활동현금흐름＜당기＞,-49.7,-133.8,-59.4,-80.8,-198.1,, , 
  보통주수정평균발행주식수＜당기＞,"18,830,273","20,049,982","22,230,715","23,399,710","30,951,479","32,667,416", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,090",906,811,839,655,,-22, 
  매출액＜당기＞,205.3,181.7,180.4,196.4,202.9,, , 
  보통주수정평균발행주식수＜당기＞,"18,830,273","20,049,982","22,230,715","23,399,710","30,951,479","32,667,416", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,8.19,N/A,N/A,13.51,11.16,,-17.43, 
  보통주수정주가(기말)＜당기＞,"14,750","10,100","6,720","26,700","28,000","14,100", , 
  EPS＜당기＞,"1,801","-1,677",-796,"1,976","2,509",, , 
펼치기 PBR,3.29,2.97,2.28,5.43,2.26,,-58.44, 
  보통주수정주가(기말)＜당기＞,"14,750","10,100","6,720","26,700","28,000","14,100", , 
  BPS＜당기＞,"4,480","3,401","2,953","4,919","12,411",, , 
펼치기 PCR,-55.86,-15.13,-25.14,-77.34,-43.74,,43.45, 
  보통주수정주가(기말)＜당기＞,"14,750","10,100","6,720","26,700","28,000","14,100", , 
  CPS＜당기＞,-264,-668,-267,-345,-640,, , 
펼치기 PSR,13.53,11.14,8.28,31.81,42.72,,34.29, 
  보통주수정주가(기말)＜당기＞,"14,750","10,100","6,720","26,700","28,000","14,100", , 
  SPS＜당기＞,"1,090",906,811,839,655,, , 
펼치기 EV/EBITDA,-43.96,-15.46,-26.13,-97.43,-39.57,,59.39, 
  EV＜당기＞,"2,816.3","2,479.2","1,834.8","6,165.1","8,705.9",, , 
  EBITDA＜당기＞,-64.1,-160.3,-70.2,-63.3,-220.0,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
