항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,-534,-384,-339,"-1,222",-614,,50, 
  당기순이익(지배)＜당기＞,-129.8,-93.4,-111.4,-478.3,-380.9,, , 
  보통주수정평균발행주식수＜당기＞,"24,284,446","24,284,446","32,881,890","39,144,915","62,021,094","116,002,120", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,283","1,944","1,584",415,434,,5, 
  자본총계(지배)＜당기＞,551.0,469.2,606.4,164.2,496.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"24,137,635","24,137,635","38,278,254","39,572,869","114,295,299","116,572,812", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-84,"1,026",-278,619,-729,,-218, 
  영업활동현금흐름＜당기＞,-20.5,249.2,-91.5,242.5,-452.1,, , 
  보통주수정평균발행주식수＜당기＞,"24,284,446","24,284,446","32,881,890","39,144,915","62,021,094","116,002,120", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"14,105","8,401","10,617","4,137","2,271",,-45, 
  매출액＜당기＞,"3,425.4","2,040.2","3,491.0","1,619.3","1,408.4",, , 
  보통주수정평균발행주식수＜당기＞,"24,284,446","24,284,446","32,881,890","39,144,915","62,021,094","116,002,120", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,N/A,N/A,N/A,N/A,N/A,,-72.92, 
  보통주수정주가(기말)＜당기＞,"3,218","1,669","1,850","1,346","1,170","1,000", , 
  EPS＜당기＞,-534,-384,-339,"-1,222",-614,, , 
펼치기 PBR,1.41,0.86,1.17,3.24,2.69,,-16.94, 
  보통주수정주가(기말)＜당기＞,"3,218","1,669","1,850","1,346","1,170","1,000", , 
  BPS＜당기＞,"2,283","1,944","1,584",415,434,, , 
펼치기 PCR,-38.17,1.63,-6.65,2.17,-1.60,,-173.86, 
  보통주수정주가(기말)＜당기＞,"3,218","1,669","1,850","1,346","1,170","1,000", , 
  CPS＜당기＞,-84,"1,026",-278,619,-729,, , 
펼치기 PSR,0.23,0.20,0.17,0.33,0.52,,58.34, 
  보통주수정주가(기말)＜당기＞,"3,218","1,669","1,850","1,346","1,170","1,000", , 
  SPS＜당기＞,"14,105","8,401","10,617","4,137","2,271",, , 
펼치기 EV/EBITDA,11.02,8.25,5.93,-69.29,11.43,,116.50, 
  EV＜당기＞,"1,546.9","1,056.2","1,195.3",875.4,863.0,, , 
  EBITDA＜당기＞,140.4,128.1,201.7,-12.6,75.5,, , 
펼치기 DPS,0,0,0,0,0,, , 
  현금DPS,0,0,0,0,0,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,0.00,,0.00, 
  현금배당성향(%),0.00,0.00,0.00,0.00,,, , 
