항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,88,112,189,447,797,,78, 
  당기순이익(지배)＜당기＞,70.4,90.0,151.3,357.6,647.5,, , 
  보통주수정평균발행주식수＜당기＞,"80,000,000","80,000,000","80,000,000","80,000,000","81,260,274","100,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"1,338","1,452","1,454","1,901","3,103",,63, 
  자본총계(지배)＜당기＞,"1,070.7","1,162.0","1,163.3","1,520.5","3,103.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"80,000,000","80,000,000","80,000,000","80,000,000","100,000,000","99,334,699", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,-109,58,-4,396,460,,16, 
  영업활동현금흐름＜당기＞,-87.3,46.7,-2.9,317.0,374.2,, , 
  보통주수정평균발행주식수＜당기＞,"80,000,000","80,000,000","80,000,000","80,000,000","81,260,274","100,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,265,320,365,837,"1,403",,68, 
  매출액＜당기＞,211.9,255.6,292.2,669.7,"1,140.4",, , 
  보통주수정평균발행주식수＜당기＞,"80,000,000","80,000,000","80,000,000","80,000,000","81,260,274","100,000,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,,,6.44,, , 
  보통주수정주가(기말)＜당기＞,,,,,"5,130","4,010", , 
  EPS＜당기＞,88,112,189,447,797,, , 
펼치기 PBR,0.00,0.00,0.00,0.00,1.65,, , 
  보통주수정주가(기말)＜당기＞,,,,,"5,130","4,010", , 
  BPS＜당기＞,"1,338","1,452","1,454","1,901","3,103",, , 
펼치기 PCR,,,,,11.14,, , 
  보통주수정주가(기말)＜당기＞,,,,,"5,130","4,010", , 
  CPS＜당기＞,-109,58,-4,396,460,, , 
펼치기 PSR,,,,,3.66,, , 
  보통주수정주가(기말)＜당기＞,,,,,"5,130","4,010", , 
  SPS＜당기＞,265,320,365,837,"1,403",, , 
펼치기 EV/EBITDA,,,,,6.10,, , 
  EV＜당기＞,,,,,"5,166.4",, , 
  EBITDA＜당기＞,85.4,111.5,164.9,452.9,846.3,, , 
펼치기 DPS,88,0,188,250,150,,-40, 
  현금DPS,88,0,188,250,150,, , 
  주식DPS,0,0,0,0,0,, , 
  현금배당수익률,,,,,2.92,, , 
  현금배당성향(%),99.44,0.00,99.13,55.92,23.17,,-32.76, 
