항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,426,261,36,872,789,,-10, 
  당기순이익(지배)＜당기＞,99.2,60.7,8.4,213.6,222.4,, , 
  보통주수정평균발행주식수＜당기＞,"23,289,533","23,289,533","23,289,533","24,483,475","28,176,510","31,009,999", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,902","7,302","8,249","8,676","8,392",,-3, 
  자본총계(지배)＜당기＞,"1,450.3","1,444.6","1,539.7","1,824.8","2,224.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"21,011,729","19,784,596","18,664,424","21,033,207","26,511,816","25,850,454", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,321,84,-186,17,"1,115",,"6,630", 
  영업활동현금흐름＜당기＞,74.7,19.5,-43.4,4.1,314.2,, , 
  보통주수정평균발행주식수＜당기＞,"23,289,533","23,289,533","23,289,533","24,483,475","28,176,510","31,009,999", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"12,048","11,941","12,582","16,485","16,263",,-1, 
  매출액＜당기＞,"2,806.0","2,781.1","2,930.3","4,036.0","4,582.4",, , 
  보통주수정평균발행주식수＜당기＞,"23,289,533","23,289,533","23,289,533","24,483,475","28,176,510","31,009,999", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,11.51,12.35,109.57,3.61,10.55,,192.29, 
  보통주수정주가(기말)＜당기＞,"4,900","3,220","3,950","3,150","8,330","7,090", , 
  EPS＜당기＞,426,261,36,872,789,, , 
펼치기 PBR,0.71,0.44,0.48,0.36,0.99,,173.38, 
  보통주수정주가(기말)＜당기＞,"4,900","3,220","3,950","3,150","8,330","7,090", , 
  BPS＜당기＞,"6,902","7,302","8,249","8,676","8,392",, , 
펼치기 PCR,15.27,38.41,-21.18,190.09,7.47,,-96.07, 
  보통주수정주가(기말)＜당기＞,"4,900","3,220","3,950","3,150","8,330","7,090", , 
  CPS＜당기＞,321,84,-186,17,"1,115",, , 
펼치기 PSR,0.41,0.27,0.31,0.19,0.51,,168.04, 
  보통주수정주가(기말)＜당기＞,"4,900","3,220","3,950","3,150","8,330","7,090", , 
  SPS＜당기＞,"12,048","11,941","12,582","16,485","16,263",, , 
펼치기 EV/EBITDA,5.70,5.88,10.08,2.54,7.09,,178.62, 
  EV＜당기＞,"1,150.5",921.3,"1,354.0","1,085.2","2,411.1",, , 
  EBITDA＜당기＞,201.9,156.7,134.3,426.7,340.2,, , 
펼치기 DPS,0,0,0,0,100,, , 
  현금DPS,0,0,0,0,100,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,1.20,,1.20, 
  현금배당성향(%),0.00,0.00,0.00,0.00,11.92,,11.92, 
