항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,56,59,98,-121,-30,,75, 
  당기순이익(지배)＜당기＞,13.1,14.6,27.0,-36.1,-9.3,, , 
  보통주수정평균발행주식수＜당기＞,"23,507,852","24,731,553","27,462,323","29,909,346","31,208,003","31,208,908", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,379,497,620,971,940,,-3, 
  자본총계(지배)＜당기＞,89.0,128.5,182.2,302.1,293.3,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"23,507,852","25,858,636","29,384,814","31,126,299","31,208,908","31,208,908", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,105,27,-156,8,136,,"1,555", 
  영업활동현금흐름＜당기＞,24.6,6.6,-42.7,2.5,42.3,, , 
  보통주수정평균발행주식수＜당기＞,"23,507,852","24,731,553","27,462,323","29,909,346","31,208,003","31,208,908", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"1,129","1,191","1,304","1,015",805,,-21, 
  매출액＜당기＞,265.4,294.4,358.1,303.7,251.3,, , 
  보통주수정평균발행주식수＜당기＞,"23,507,852","24,731,553","27,462,323","29,909,346","31,208,003","31,208,908", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,,,,N/A,N/A,,-356.20, 
  보통주수정주가(기말)＜당기＞,,,,"2,425","2,735","2,875", , 
  EPS＜당기＞,56,59,98,-121,-30,, , 
펼치기 PBR,,,,2.50,2.91,,16.50, 
  보통주수정주가(기말)＜당기＞,,,,"2,425","2,735","2,875", , 
  BPS＜당기＞,379,497,620,971,940,, , 
펼치기 PCR,,,,295.77,20.16,,-93.18, 
  보통주수정주가(기말)＜당기＞,,,,"2,425","2,735","2,875", , 
  CPS＜당기＞,105,27,-156,8,136,, , 
펼치기 PSR,,,,2.39,3.40,,42.19, 
  보통주수정주가(기말)＜당기＞,,,,"2,425","2,735","2,875", , 
  SPS＜당기＞,"1,129","1,191","1,304","1,015",805,, , 
펼치기 EV/EBITDA,,,,49.33,-66.39,,-234.57, 
  EV＜당기＞,,,,611.0,665.9,, , 
  EBITDA＜당기＞,18.1,16.2,33.0,12.4,-10.0,, , 
펼치기 DPS,0,0,0,0,,, , 
  현금DPS,0,0,0,0,,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,,, , 
  현금배당성향(%),,0.00,0.00,0.00,,, , 
