항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,18,77,45,66,295,,345, 
  당기순이익(지배)＜당기＞,3.3,14.3,8.3,12.3,54.7,, , 
  보통주수정평균발행주식수＜당기＞,"18,425,513","18,454,308","18,504,965","18,505,787","18,505,787","18,505,787", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"2,513","2,593","2,642","2,720","3,022",,11, 
  자본총계(지배)＜당기＞,463.0,478.5,488.9,498.9,554.4,, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,425,787","18,455,787","18,505,787","18,343,383","18,343,383","18,358,383", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,436,-109,227,578,336,,-42, 
  영업활동현금흐름＜당기＞,80.3,-20.1,41.9,106.9,62.2,, , 
  보통주수정평균발행주식수＜당기＞,"18,425,513","18,454,308","18,504,965","18,505,787","18,505,787","18,505,787", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"3,104","3,007","2,970","2,998","3,879",,29, 
  매출액＜당기＞,571.9,554.9,549.6,554.9,717.8,, , 
  보통주수정평균발행주식수＜당기＞,"18,425,513","18,454,308","18,504,965","18,505,787","18,505,787","18,505,787", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,88.64,17.28,32.18,27.10,7.18,,-73.52, 
  보통주수정주가(기말)＜당기＞,"1,600","1,335","1,440","1,800","2,120","2,460", , 
  EPS＜당기＞,18,77,45,66,295,, , 
펼치기 PBR,0.64,0.51,0.55,0.66,0.70,,5.98, 
  보통주수정주가(기말)＜당기＞,"1,600","1,335","1,440","1,800","2,120","2,460", , 
  BPS＜당기＞,"2,513","2,593","2,642","2,720","3,022",, , 
펼치기 PCR,3.67,-12.24,6.35,3.12,6.31,,102.59, 
  보통주수정주가(기말)＜당기＞,"1,600","1,335","1,440","1,800","2,120","2,460", , 
  CPS＜당기＞,436,-109,227,578,336,, , 
펼치기 PSR,0.52,0.44,0.48,0.60,0.55,,-8.96, 
  보통주수정주가(기말)＜당기＞,"1,600","1,335","1,440","1,800","2,120","2,460", , 
  SPS＜당기＞,"3,104","3,007","2,970","2,998","3,879",, , 
펼치기 EV/EBITDA,11.88,21.27,20.66,14.78,6.80,,-54.01, 
  EV＜당기＞,454.8,435.5,432.8,393.2,384.3,, , 
  EBITDA＜당기＞,38.3,20.5,21.0,26.6,56.5,, , 
펼치기 DPS,0,0,0,0,40,, , 
  현금DPS,0,0,0,0,40,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.00,0.00,0.00,0.00,1.89,,1.89, 
  현금배당성향(%),0.00,0.00,0.00,0.00,13.42,,13.42, 
