항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,612,791,469,415,246,,-41, 
  당기순이익(지배)＜당기＞,107.2,138.8,82.2,72.8,43.1,, , 
  보통주수정평균발행주식수＜당기＞,"17,530,500","17,530,500","17,530,500","17,530,500","17,530,500","17,530,500", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"6,163","6,814","7,103","7,379","7,501",,2, 
  자본총계(지배)＜당기＞,"1,022.9","1,130.9","1,178.9","1,224.8","1,245.1",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"16,597,937","16,597,937","16,597,937","16,597,937","16,597,937",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,850,847,864,689,-208,,-130, 
  영업활동현금흐름＜당기＞,149.0,148.5,151.4,120.9,-36.4,, , 
  보통주수정평균발행주식수＜당기＞,"17,530,500","17,530,500","17,530,500","17,530,500","17,530,500","17,530,500", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"8,162","9,333","7,638","6,784","5,286",,-22, 
  매출액＜당기＞,"1,430.9","1,636.1","1,339.0","1,189.3",926.6,, , 
  보통주수정평균발행주식수＜당기＞,"17,530,500","17,530,500","17,530,500","17,530,500","17,530,500","17,530,500", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,12.98,8.53,13.97,16.43,27.40,,66.82, 
  보통주수정주가(기말)＜당기＞,"7,940","6,750","6,550","6,820","6,740","6,410", , 
  EPS＜당기＞,612,791,469,415,246,, , 
펼치기 PBR,1.29,0.99,0.92,0.92,0.90,,-2.78, 
  보통주수정주가(기말)＜당기＞,"7,940","6,750","6,550","6,820","6,740","6,410", , 
  BPS＜당기＞,"6,163","6,814","7,103","7,379","7,501",, , 
펼치기 PCR,9.34,7.97,7.58,9.89,-32.45,,-427.98, 
  보통주수정주가(기말)＜당기＞,"7,940","6,750","6,550","6,820","6,740","6,410", , 
  CPS＜당기＞,850,847,864,689,-208,, , 
펼치기 PSR,0.97,0.72,0.86,1.01,1.28,,26.84, 
  보통주수정주가(기말)＜당기＞,"7,940","6,750","6,550","6,820","6,740","6,410", , 
  SPS＜당기＞,"8,162","9,333","7,638","6,784","5,286",, , 
펼치기 EV/EBITDA,9.05,5.15,5.51,6.89,19.52,,183.14, 
  EV＜당기＞,"1,258.0",945.4,805.7,833.5,"1,015.9",, , 
  EBITDA＜당기＞,139.0,183.4,146.4,120.9,52.0,, , 
펼치기 DPS,165,195,160,155,110,,-29, 
  현금DPS,165,195,160,155,110,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,2.08,2.89,2.44,2.27,1.63,,-0.64, 
  현금배당성향(%),25.54,23.33,32.32,35.35,42.35,,7.00, 
