항목,2017/12,2018/12,2019/12,2020/12,2021/12,"2022/12(E)

연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,164,106,101,-29,4,,113, 
  당기순이익(지배)＜당기＞,31.4,19.2,18.2,-5.2,0.6,, , 
  보통주수정평균발행주식수＜당기＞,"19,166,489","18,088,047","18,088,047","18,088,047","17,717,191","17,100,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 BPS,"9,134","9,186","9,221","9,149","9,373",,2, 
  자본총계(지배)＜당기＞,"1,652.1","1,661.5","1,668.0","1,654.8","1,599.5",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"18,088,047","18,088,047","18,088,047","18,088,047","17,065,247","17,065,247", , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,0, , 
펼치기 CPS,532,-43,248,-310,333,,207, 
  영업활동현금흐름＜당기＞,102.0,-7.8,44.8,-56.1,59.1,, , 
  보통주수정평균발행주식수＜당기＞,"19,166,489","18,088,047","18,088,047","18,088,047","17,717,191","17,100,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 SPS,"6,083","4,084","1,579","2,960","4,035",,36, 
  매출액＜당기＞,"1,166.0",738.7,285.6,535.5,714.9,, , 
  보통주수정평균발행주식수＜당기＞,"19,166,489","18,088,047","18,088,047","18,088,047","17,717,191","17,100,000", , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,0, , 
펼치기 PER,41.37,39.19,33.82,N/A,"3,021.23",,"1,768.48", 
  보통주수정주가(기말)＜당기＞,"6,780","4,160","3,400","5,190","11,000","10,450", , 
  EPS＜당기＞,164,106,101,-29,4,, , 
펼치기 PBR,0.74,0.45,0.37,0.57,1.17,,106.88, 
  보통주수정주가(기말)＜당기＞,"6,780","4,160","3,400","5,190","11,000","10,450", , 
  BPS＜당기＞,"9,134","9,186","9,221","9,149","9,373",, , 
펼치기 PCR,12.74,-96.60,13.72,-16.73,33.00,,297.22, 
  보통주수정주가(기말)＜당기＞,"6,780","4,160","3,400","5,190","11,000","10,450", , 
  CPS＜당기＞,532,-43,248,-310,333,, , 
펼치기 PSR,1.11,1.02,2.15,1.75,2.73,,55.50, 
  보통주수정주가(기말)＜당기＞,"6,780","4,160","3,400","5,190","11,000","10,450", , 
  SPS＜당기＞,"6,083","4,084","1,579","2,960","4,035",, , 
펼치기 EV/EBITDA,2.57,-0.66,-6.41,-165.06,43.69,,126.47, 
  EV＜당기＞,411.7,-29.4,523.9,898.0,"1,855.1",, , 
  EBITDA＜당기＞,160.1,44.7,-81.7,-5.4,42.5,, , 
펼치기 DPS,50,0,0,0,5,, , 
  현금DPS,50,0,0,0,5,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,0.74,0.00,0.00,0.00,0.05,,0.05, 
  현금배당성향(%),28.79,0.00,0.00,0.00,132.27,,132.27, 
