항목,"2017/12
(IFRS별도)","2018/12
(IFRS별도)","2019/12
(IFRS별도)","2020/12
(IFRS별도)","2021/12
(IFRS별도)","2022/12(E)
(IFRS별도)
연간컨센서스닫기",전년대비,전년대비
펼치기 EPS,768,417,98,180,460,,155, 
  당기순이익(지배)＜당기＞,774.7,421.2,98.5,181.7,464.2,, , 
  보통주수정평균발행주식수＜당기＞,"100,894,865","100,894,865","100,894,865","100,894,865","100,894,865",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 BPS,"2,839","2,957","2,994","3,149","3,583",,14, 
  자본총계(지배)＜당기＞,"2,864.5","2,983.6","3,021.0","3,177.6","3,614.9",, , 
  보통주수정기말발행주식수(자사주차감)＜당기＞,"100,894,865","100,894,865","100,894,865","100,894,865","100,894,865",, , 
  우선주수정기말발행주식수(자사주차감)＜당기＞,0,0,0,0,0,, , 
펼치기 CPS,129,304,-215,310,-890,,-387, 
  영업활동현금흐름＜당기＞,130.6,306.9,-217.1,312.5,-898.3,, , 
  보통주수정평균발행주식수＜당기＞,"100,894,865","100,894,865","100,894,865","100,894,865","100,894,865",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 SPS,"5,240","6,345","5,432","4,809","6,034",,25, 
  매출액＜당기＞,"5,286.9","6,401.7","5,480.6","4,852.4","6,088.2",, , 
  보통주수정평균발행주식수＜당기＞,"100,894,865","100,894,865","100,894,865","100,894,865","100,894,865",, , 
  우선주수정평균발행주식수＜당기＞,0,0,0,0,0,, , 
펼치기 PER,2.96,4.46,12.19,8.33,3.62,,-56.54, 
  보통주수정주가(기말)＜당기＞,"2,270","1,860","1,190","1,500","1,665","1,565", , 
  EPS＜당기＞,768,417,98,180,460,, , 
펼치기 PBR,0.80,0.63,0.40,0.48,0.46,,-2.43, 
  보통주수정주가(기말)＜당기＞,"2,270","1,860","1,190","1,500","1,665","1,565", , 
  BPS＜당기＞,"2,839","2,957","2,994","3,149","3,583",, , 
펼치기 PCR,17.54,6.11,-5.53,4.84,-1.87,,-138.62, 
  보통주수정주가(기말)＜당기＞,"2,270","1,860","1,190","1,500","1,665","1,565", , 
  CPS＜당기＞,129,304,-215,310,-890,, , 
펼치기 PSR,0.43,0.29,0.22,0.31,0.28,,-11.53, 
  보통주수정주가(기말)＜당기＞,"2,270","1,860","1,190","1,500","1,665","1,565", , 
  SPS＜당기＞,"5,240","6,345","5,432","4,809","6,034",, , 
펼치기 EV/EBITDA,1.71,1.62,2.95,3.65,3.76,,3.11, 
  EV＜당기＞,"1,766.0","1,058.8",758.8,"1,132.4","2,309.4",, , 
  EBITDA＜당기＞,"1,033.1",654.2,256.9,310.6,614.3,, , 
펼치기 DPS,40,40,30,40,40,,0, 
  현금DPS,40,40,30,40,40,, , 
  주식DPS,0,0,0,0,,, , 
  현금배당수익률,1.76,2.15,2.52,2.67,2.40,,-0.26, 
  현금배당성향(%),5.21,9.58,30.73,22.21,8.69,,-13.51, 
